author_id,id,work_id,org_id,org_title,org_publisher,original_publication_year,title,isbn,isbn13,publisher,publication_year,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,score_5,score_4,score_3,score_2,score_1,score_5_pct,score_4_pct,score_3_pct,score_2_pct,score_1_pct,average_rating,ratings_count,text_reviews_count,authors_average_rating,translators_ids,translators_names,translators_average_rating,description,org_image_name,image_name
3535,4762196,481854,77013,As I Lay Dying,Vintage,1930,گور به گور,9643621936.0,9789643621933.0,چشمه,2008,520,291197,495066,133259,7162,40088,43005,29758,12924,7484,30,32,22,10,6,3.72,847,129,['3.85'],['851957'],نجف دریابندری,['3.75'],گور به گور عنوانی است که نجف دریابندری مترجمِ نام‌آشنا و کارکشته، بر رمانِ فاکنر گذاشته است. نجف در یادداشتی که بر ناصیهٔ کتاب نشانده است، می‌نویسد: «گور به گور عنوانی‌ست که من روی این رمان گذاشته‌ام، زیرا نتوانسته‌ام عنوان اصلی آن را به عبارتی که خود بپسندم به فارسی درآورم. « همچون که دراز کشیده بودم و داشتم می‌مُردم» کوتاه‌ترین عبارتی است که به نظر من معنای عنوان اصلی را دقیقاً بیان می‌کند. » یک سال بعد از نگارش «خشم و هیاهو»، فاکنر «گور به گور» را در سال ۱۹۳۰ نوشت. این برندهٔ نوبل ادبیات، خود مدعی است که «گور به گور» را شش هفته‌ای، آن هم شب‌ها و پای کورهٔ یک نیروگاه محلی نوشته است و دیگر دستی در آن نبرده است. ور به گور ۱۵ راوی دارد. در میانِ این راویان، کودک، پیرمرد، زن محتضر، پزشک و… دیده می‌شود. هریک از این راویان در روایت خود، به شکلی هوشیارانه و قابل ستایش هم‌سن و سال خود حرف می‌زنند. روایت‌شان بر پایهٔ دید خودشان و بر اساس سطح معلومات و فهم خودشان است. از این منظر، تعدد راوی در «گور به گور» نه تنها مخاطب را گیج نمی‌کند، بلکه بر جذابیت داستان می‌افزاید.,77013.jpg,4762196.jpg
3535,44421069,481854,77013,As I Lay Dying,Vintage,1930,کتاب صوتی گور به گور,,,آوانامه,2018,520,291197,495066,133259,7162,40088,43005,29758,12924,7484,30,32,22,10,6,3.72,1,1,"['3.85', '4.05', '5.00']",['851957'],نجف دریابندری,['3.75'],فاکنر در سال 1930 یک سال بعد از نگارش کتاب «خشم و هیاهو» کتاب «گور به گور» را منتشر کرد. بسیاری از منتقدان ادبی این اثر را ساده‌ترین و در عین حال کامل‌ترین رمان فاکنر دانسته و برخی حتی آن را شاهکار فاکنر خوانده‌اند. فاکنر خود این گونه روایت می‌کند که: «کتاب حاضر را ظرف شش هفته آن هم همراه با کار شبانه پای کوره آتش نوشته است و پس از آن هم دستی در آن نبرده است.» فاکنر در کتاب «گور به گور» مانند دیگر آثار خود با استفاده از تکنیک سیال ذهن داستان خانواده‌ای را روایت می‌کند که به علت وصیت مادر برای دفن او در زادگاهش مجبور به مهاجرت می‌شوند و در این سفر داستان‌هایی رقم می‌خورد. <br /><br />این کتاب صوتی را می توانید از سایت های آوانامه و آدیولیب دریافت کنید:<br />AvaNameh.com<br />AudioLib.ir<br /><br />.,77013.jpg,44421069.jpg
3535,3129001,1595511,373755,"Absalom, Absalom!",Vintage,1936,آبشالوم، آبشالوم,9644480864.0,9789644480867.0,,1999,176,99205,150972,38063,2050,15220,11725,7178,2498,1442,40,31,19,7,4,3.97,81,16,['3.85'],['1025322'],صالح حسینی,['4.00'],کتاب «ابشالوم، ابشالوم!» نوشته‌ی رمان‌نویس مشهور آمریکایی «ویلیام فاکنر» و ترجمه‌ی مترجم و منتقد ایرانی دکتر «صالح حسینی» است. فاکنر این بار در سال ۱۹۳۶ دست بر روی جنگ داخلی آمریکا گذاشته است و شرح‌حال ۳ خانواده از جنوب آمریکا را روایت می‌کند. زمین‌داری مرموز و ثروتمند به‌نام «تامس ساتپن» با ورود به منطقه‌ی یوکناپاتافای آمریکا سرآغاز اتفاقات پرفرازونشیب این رمان را رقم می‌زند. شخصیت «کونتین کامپسون» رمان خشم‌وهیاهو روایت کننده‌ی جریانات این رمان است. فاکنر در روایت این داستان از تکنیک‌های مختلف نویسندگی نظیر استفاده از اسطوره و نماد کمک گرفته است. قسمت کوتاهی از متن کتاب را در ادامه می‌خوانیم: «شاید زن‌ها آن قدر هم پیچیده نباشند و نزد آن‌ها هرگونه مراسم عقد بهتر از برگزار نشدن آن باشد و اگر آدم سیاه‌کاری مراسم عقد را مفصل بگیرد بر مراسم ساده‌ای که مرد خدایی برگزار کند برتری دارد .» ویلیام فاکنر که یکی از تاثیرگذارترین نویسندگان قرن بیستم آمریکا است، در سال ۱۹۴۹ موفق به دریافت جایزه نوبل شد,373755.png,3129001.jpg
3535,2339774,2902834,426025,A Rose for Emily and Other Stories,Merrill Publishing Company,1930,یک گل سرخ برای امیلی,9644480910.0,9789644480911.0,نیلوفر,2001,18,42720,101597,24981,523,9808,8790,4942,1130,311,39,35,20,5,1,4.07,398,43,['3.85'],['851957'],نجف دریابندری,['3.75'],"Emily is a member of a family in the antebellum Southern aristocracy; after the Civil War, the family has fallen on hard times.",426025.jpg,2339774.jpg
3535,894737,1646639,18789,Sanctuary,Vintage,1931,حریم,,,نیلوفر,1988,262,26095,39501,10851,734,2233,4072,3292,918,336,21,38,30,8,3,3.64,29,6,['3.85'],['15587043'],فرهاد غبرایی,['4.05'],"Psychologically astute and wonderfully poetic, <i>Sanctuary</i> is a powerful novel examining the nature of true evil, through the prisms of mythology, local lore, and hard-boiled detective fiction. This is the dark, at times brutal, story of the kidnapping of Mississippi debutante Temple Drake, who introduces her own form of venality into the Memphis underworld where she is being held.",18789.jpg,894737.jpg
3535,2849929,912670,17726,"Go Down, Moses",Vintage,1942,برخیز ای موسی,,9789644480102.0,نيلوفر,2008,64,21577,35058,8915,461,2933,3348,1932,503,199,33,38,22,6,2,3.93,56,11,['3.85'],['1025322'],صالح حسینی,['4.00'],ویلیام فاکنر از اوایل دهه بیست میلادی تا شروع جنگ جهانی دوم، که به کالیفرنیا نقل مکان کرد، ۱۳ رمان و تعداد زیادی داستان کوتاه منتشر کرد. مجموعه این آثار پایه‌ی شهرت او شد و در نهایت منجر به دریافت جایزه نوبل در سن ۵۲ سالگیش شفاکنر در سال ۱۸۹۷ میلادی در نیو آلبانی، میسیسیپی به دنیا آمد. در ۱۹۰۲ خانواده‌اش به آکسفورد، مرکز دانشگاهی میسی‌سیپی، نقل مکان کرد.به دلیل وزن کم و قد کوتاه در ارتش ایالات متحده پذیرفته نشد ولی به عنوان دانشجوی دانشگاه افسری در یگان پرواز سلطنتی در تورنتوی کانادا نام نویسی کرد و در ۲ دسامبر ۱۹۱۸ به عنوان افتخاری ستوان دومی نایل شد. فاکنر وارد دانشگاه می سی‌سی پی شد و در سال ۱۹۲۴ از دانشگاه انصراف داد و در ۱۹۲۵ همراه با دوستش با یک کشتی باربری به ایتالیا رفت و از آنجا پای پیاده رهسپار آلمان و فرانسه شد.در ژوئن ۱۹۲۹ با استل اولدم ازدواج کرد. سفرهایی به هالیوود و نیویورک داشت و درین فاصله چندین فیلمنامه و نمایشنامه نوشت.مطالعات در مورد فاکنر در ۱۹۴۶ به صورت جدی توسط ملکم کاوی آغاز شد. در ۱۹۴۹ جایزه نوبل ادبیات به او داده شد و خطابهٔ مشهور خود را در آنجا خواند. بعداً نیز جایزه پولیتزر را برای کتاب شهر در سال ۱۹۵۷ دریافت نمود.<br /> <br />او در ۶ ژوئیه ۱۹۶۲، سه هفته بعد از آنکه از اسب افتاد، بر اثر سکته قلبی در بیهالیا، میسیسیپی در گذشت.د. این مجموعه مفصل، که محرک اصلی‌اش نیاز یک نویسنده ناشناخته به پول بود، مشهورترین آثار او را در بردارد: خشم و هیاهو (۱۹۲۹)، گوربه‌گور (۱۹۳۰)، روشنایی در ماه اوت (۱۹۳۲) و آبشالوم، آبشالوم!(۱۹۳۶). فاکنر در این دوره تعداد زیادی داستان کوتاه هم نوشت. نخستین مجموعه داستان کوتاه او این ۱۳ تا شامل بسیاری از داستان‌های تحسین‌شده او مانند یک گل سرخ برای امیلی، سرخ‌پوست می‌رود، خورشید آن عصر، و سپتامبر بی‌باران بود. بسیاری از رمان‌ها و داستان‌های کوتاه فاکنر در یوکناپاتافا روی می‌دهند که از نظر جغرافیایی تقریباً برابر بخش لافایت است که آکسفورد می‌سی‌سی‌پی، شهر محل تولد او، مرکز آن است. فاکنر یوکناپاتافا را چون تمبر پستی مخصوص خود می‌دانست و بسیاری از منتقدان مجموعه آثاری که آن را به نمایش می‌گذارد عظیم‌ترین آفرینش خیالی در ادبیات می‌دانند. سه رمان، هملت، شهر، و عمارت که با هم به عنوان سه‌گانه اسنوپس خوانده می‌شوند جزییات شهر جفرسن و محیط آن را شرح می‌دهند که خانواده‌ای به سرپرستی فلم اسنوپس خود را در زندگی و روح و روان مردم محل وارد می‌کنند. شهرت فاکنر به سبک تجربی او و توجه دقیقش به شیوه بیان و آهنگ نوشتار است. در مقابل شیوه مینیمالیستی نویسنده معاصرش، ارنست همینگوی، فاکنر در نوشته‌هایش مکرر از جریان سیال ذهن بهره می‌گیرد و اغلب داستان‌های عمیقاً عاطفی، ظریف، پیچیده، و گاه گوتیک با شخصیت‌های گوناگون شامل برده‌های آزادشده، یا اعقاب برده‌ها، سفیدپوستان تهیدست، جنوبی‌های طبقه کارگر و یا اعیان می‌نوشت.,17726.png,2849929.jpg
3535,34452582,1172043,10978,Collected Stories,Vintage International,1948,سرخپوست می‌رود,,9786009538447.0,یوبان,2015,49,17939,30690,7223,189,3432,2551,943,200,97,48,35,13,3,1,4.25,1,0,['3.85'],['16517763'],فرزانه قیاسی نوعی,['2.00'],درست پیش از غروب، او پیش کنده‌ی چوبی قرار گرفت و حرکت آهسته‌ی رو به جلوی ردیفی از مورچه‌ها را دنبال کرد. تعدادی از آن‌ها را برداشت و با اکراه خورد. شبیه مهمانی که برای شام دعوت دارد و پیش از رسیدن غذا از توی ظرف، آجیل شور بر می‌دارد تا خودش را سرگرم کند. مزه‌ی شور آن‌ها در دهانش حالت بزاقی خاصی ایجاد کرد. به خط مورچه‌ها که اصلا قطع نشده و با ترتیبی فوق‌العاده و بی‌وقفه هم‌چنان در حال حرکت بود، خیره ماند. او در تمام آن روز چیز دیگری نخورده بود؛,10978.jpg,34452582.jpg
3535,23259841,1405372,128770,The Unvanquished,Vintage,1938,تسخیرناپذیر,9640004650.0,9789640004654.0,انتشارات امیرکبیر,1997,73,10630,19593,5202,354,1233,2077,1431,366,95,24,40,28,7,2,3.77,16,3,['3.85'],[],,[],پسرک نوجوانی به نام بایارد سارتوریس راوی داستان است که ماجرای زندگی خود و خانواده‌اش را در خلال جنگ داخلی شمال و جنوب امریکا تعریف می‌کند. داستانی است از سیاه‌پوستان امریکا و تحقیر و آزادسازیشان که تأثیرگذاری زیادی دارد. کتاب حاضر روایت انسان‌هایی است که حتی در عین شکست همچنان تسخیرناپذیرند.,128770.jpg,23259841.jpg
3535,38592120,1405372,128770,The Unvanquished,Vintage,1938,تسخیرناپذیر,9640018260.0,9789640018262.0,انتشارات امیرکبیر,2016,73,10630,19593,5202,354,1233,2077,1431,366,95,24,40,28,7,2,3.77,1,0,['3.85'],['857978'],پرویز داریوش,['3.62'],پسرک نوجوانی به نام بایارد سارتوریس راوی داستان است که ماجرای زندگی خود و خانواده‌اش را در خلال جنگ داخلی شمال و جنوب امریکا تعریف می‌کند. داستانی است از سیاه‌پوستان امریکا و تحقیر و آزادسازیشان که تأثیرگذاری زیادی دارد. کتاب حاضر روایت انسان‌هایی است که حتی در عین شکست همچنان تسخیرناپذیرند.,128770.jpg,38592120.jpg
3535,15781156,1121143,72228,Intruder in the Dust,Vintage,1948,ناخوانده در غبار,,9789649047171.0,تهران روزنه کار، 1387,2008,106,10595,18167,4840,371,1210,1862,1270,361,137,25,38,26,7,3,3.75,13,5,"['3.85', '3.61']",[],,[],"Intruder in the Dust, William Faulkner<br />عنوان: ناخوانده در غبار؛ ویلیام فاکنر؛ مترجم: شهریار بهترین؛ تهران، روزنه کار، 1377، در 267 ص؛ شابک: 9649047174؛ چاپ دوم، سال 1387، شابک: 9789649047171؛ موضوع: داستانهایی از نویسندگان امریکایی برای نمایاندن جرائمی که علیه سیاهان در ایالات جنوبی امریکا رخ میدهد، قرن 20 م",72228.jpg,15781156.jpg
3535,4488158,1121143,72228,Intruder in the Dust,Vintage,1948,ناخوانده در غبار,9649047174.0,,روزنه کار,1998,106,10595,18167,4840,371,1210,1862,1270,361,137,25,38,26,7,3,3.75,3,0,['3.85'],['3313780'],شهریار بهترین,['3.61'],"Intruder in the Dust, William Faulkner<br />عنوان: ناخوانده در غبار؛ ویلیام فاکنر؛ مترجم: شهریار بهترین؛ تهران، روزنه کار، 1377، در 267 ص؛ شابک: 9649047174؛ موضوع: داستانهایی از نویسندگان امریکایی برای نمایاندن جرائمی که علیه سیاهان در ایالات جنوبی امریکا رخ میدهد، قرن 20 م",72228.jpg,4488158.jpg
3535,9860313,1046046,146559,The Wild Palms,Vintage,1939,نخلهای وحشی,9644481577.0,,نیلوفر,2002,93,9115,14879,3838,281,1126,1491,902,260,59,29,39,24,7,2,3.88,14,3,['3.85'],['4499820'],تورج یاراحمدی,['3.66'],"In this feverishly beautiful novel— subsequently titled <i>If I Forget Thee, Jerusalem</i> by Faulkner—William Faulkner interweaves two narratives, each wholly absorbing in its own right, each subtly illuminating the other. In New Orleans in 1937, a man and a woman embark on a headlong flight into the wilderness of illicit passion, fleeing her husband and the temptations of respectability. In Mississippi ten years earlier, a convict sets forth across a flooded river, risking his own chance at freedom to rescue a pregnant woman. From these separate stories Faulkner composes a symphony of deliverance and damnation, survival and self-sacrifice, a novel in which elemental danger is juxtaposed wiht fatal injuries of the spirit. <i>The Wild Palms</i> is grandly inventive, heart-stopping in its prose, and suffused on every page with the physical presence of the country that Faulkner made his own.",146559.jpg,9860313.jpg
3535,43625303,6595491,1460629,Knight's Gambit,Signet Book,1949,کاراگاه دهکده,,9786003534445.0,افق,2019,39,1412,2187,619,66,94,230,218,66,11,15,37,35,11,2,3.53,2,1,['3.85'],['1852871'],احمد اخوت,['3.60'],در بخشی از داستان «تارک دنیا» می‌خوانیم:<br /><br />کسی نمی‌دانست کِی و چرا رفتند، همین‌طور که آن‌ها خبر نداشتند این زن و مرد کی و چرا آمدند. بعضی می‌گفتند شبی بانوی پیر، خانم اودل‌تروپ، ماشه تفنگش را به سوی آن‌ها چکاند و هر دو را از خانه و دهکده فراری داد.<br /><br />به این ترتیب آن‌ها رفتند و چند ماهی طول کشید تا بالاخره همسایه‌ها کشف کردند که یک کودک، یک نوزاد هم در خانه بود. این را هم که آیا آن‌ها او را با خود آورده بودند یا همان‌جا به دنیا آمده بود کسی نمی‌دانست. این مانک بود و بعدش هم این قصه که شش هفت سال بعد همسایه‌ها بوی جسد شنیدند و بعضی‌هاشان رفتند به خانه خانم اودل‌تروپ ببینند چه خبر است، چشمانشان به موجود کوچکی افتاده که زیرپوشی کتابی تنش بوده و می‌خواسته تفنگش را از گوشه اتاق، کنارِ در بردارد. آن‌ها اصلا نتوانستند مانک را دستگیر کنند، یعنی اول او را گرفتند اما نشد محکم بگیرندش و دیگر هم دستشان به او نرسید و چنین فرصتی برایشان پیش نیامد اما او فرار نکرد. همسایه‌ها می‌دانستند جایی همان اطراف است و آن‌ها را زیر نظر دارد که پیرزن را برای خاکسپاری آماده می‌کنند. بعد هم از پشت درخت‌ها و بوته‌ها چشم‌هایش به آن‌ها بوده که مشغول به خاک سپردن خانم اودل‌تروپ بودند. آن‌ها مدتی او را اصلا ندیدند، هر چند می‌دانستند باید جایی همان اطراف باشد و یکشنبه بعدش دیدند اِ جایی را کنار قبر با دست‌های خالی‌اش با یک تکه‌چوب گود کرده است.,1460629.jpg,43625303.jpg
3535,29779314,368637,378807,Big Woods,Wilderness Adventures Press,1955,جنگل بزرگ,,9786003531420.0,افق,2015,13,980,1433,358,35,128,129,81,14,6,36,36,23,4,2,4.0,16,2,['3.85'],['1852871'],احمد اخوت,['3.60'],یک بابایی میخواست با من شوخی کند و دستم بیندازد. او نه این پیرمرد جلوی رویت، بلکه یک آدم پر قدرت بود کهمعلون نبود از کجا خط میگیرد. شوخی یا جدی بالاخره مشتی بود که تو صورت من فرود آمد.<br /><br />ویلیام فاکنر (۱۸۹۸-۱۹۶۲-می سی سی پی) تا پایان عمرش حدود بیست رمان و ده‌ها داستان کوتاه نوشت و برنده‌ی جایزه نوبل ادبیات سال ۱۹۴۹ شد. او نویسنده‌ی حماسه‌ی انسان‌های معمولی ولی شگفت‌انگیز آمریکاست. بسیاری از داستان‌های فاکنر در شهر خیالی یوکناپاتافا اتفاق می‌افتد. طوری که در جهان ادبیات، او را مالک انحصاری آن سرزمین میخوانند. در اوایل سال ۱۹۵۵ انتشارات رندم هاوس به فاکنر پیشنهاد کرد مجموعه‌‌ای از داستان‌هایش درباره شکار و طبیعت را برای انتشار گردآورد. جنگل بزرگ پاسخی با این درخواست بود.,378807.png,29779314.jpg
3535,25059945,24045637,17332846,That Evening Sun,,1931,وحشت از سیاهی شب,,,تهران، کوله پشتی، 1388,,7,549,1154,315,25,65,115,104,26,5,21,37,33,8,2,3.66,4,1,['3.85'],[],,[],,17332846.jpg,25059945.jpg
3535,34214994,3265748,3231348,The Old Man,Signet,1939,پیرمرد,,9786009582495.0,کتاب‌سرای نیک,2016,13,546,871,248,24,47,75,88,34,4,19,30,35,14,2,3.51,16,3,['3.85'],['4499820'],تورج یاراحمدی,['3.66'],رمان «پيرمرد» داستان دو زندانی است با نام‌های زندانی قدبلند و زندانی چاق، آن‌ها كه به مدت طولانی حبس محكوم شده‌اند، به طور ناخواسته با سيلاب بزرگی مواجه می‌شوند. يكی از زندانيان كه طی اتفاقاتی جدا می‌شود در ميانه سيلاب با زنی باردار روبرو می‌شود و سعی به نجات او و فرزندش دارد. در تمامی‌ داستان جدالی نفس‌گير و سخت ميان زندانی و رودخانه وجود دارد، به طوری كه ترسيم فضای به وجود آمده در ذهن با وجود اتفاقات پر فراز و نشيب بر جذابيت داستان می‌افزايد؛,3231348.jpg,34214994.jpg
3535,21398465,47772533,27796850,Spotted Horses,Scribners,1931,اسبهای خالدار,,,نشر فردا,1991,3,108,180,56,8,5,14,27,8,2,9,25,48,14,4,3.21,9,3,['3.85'],['1852871'],احمد اخوت,['3.60'],,27796850.png,21398465.jpg
3535,18299779,25786310,18299779,حومه,به‌نگار,1950,حومه,,9786006835020.0,به‌نگار,2012,1,90,149,45,9,6,13,17,7,2,13,29,38,16,4,3.31,45,9,['3.85'],['7211452'],عبدالله قره باغی,['3.31'],"The Country, William Faulkner<br />ترجمه بخش نخست از کتاب<br />Selected Stories<br />عنوان: حومه؛ نویسینده: ویلیام فاکنر (فالکنر)؛ مترجم: عبدالله قره باغی؛ مشخصات نشر: تهران، به نگار، 1391؛ در 147 ص؛ موضوع: داستانهای نویسندگان امریکایی قرن 20 م",18299779.jpg,18299779.jpg
3535,6636012,6830424,6636012,این یازده تا,ماهی,2009,این یازده تا,,,ماهی,2009,2,96,136,38,4,4,16,16,2,0,11,42,42,5,0,3.58,35,4,['3.85'],['1852871'],احمد اخوت,['3.60'],فهرست<br />• سپتامبر بی‌باران<br />• آن خورشيد دم غروب<br />• موسی، نازل شو<br />• تنديس برنجی<br />• نوعی عدالت<br />• بود<br />• ملكه‌ای بود<br />• مسابقه‌ی بامدادی<br />• گذرگاه هل كريك<br />• آن هم خوب است<br />• دكتر مارتينو,6636012.jpg,6636012.jpg
