author_id,id,work_id,org_id,org_title,org_image_url,org_publisher,original_publication_year,title,isbn,isbn13,image_url,publisher,publication_year,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,score_5,score_4,score_3,score_2,score_1,score_5_pct,score_4_pct,score_3_pct,score_2_pct,score_1_pct,average_rating,ratings_count,text_reviews_count,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
112052,41126781,186018,192379,Dora Bruder,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1414003830l/192379._SX98_.jpg,University of California Press,۱۹۹۷.۰,دورا برودر,nan,9789642435746.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1534077331l/41126781._SX98_.jpg,افراز,۱۳۹۳.۰,74,"8,629",16683,4648,541,۹۳۰,۱۶۸۸,۱۳۶۶,۱۳۶۶,۱۳۶۶,6,10,8,8,8,3.59,0,0,['3.51'],[],[],[],اثر حاضر مودیانو تنها یک رمان نیست، بلکه نوعی داستان‌سرایی است که با زندگی‌نامه او پیوند خورده است. در این کتاب او وقایع و سرگذشت گروهی از انسان‌ها را به‌تصویر می‌کشد که به‌دلیل زیاده‌خواهی و جنگ و اشغال سرزمین‌شان دچار مشکلات و مصائب عظیمی شده‌اند؛ جایی که راوی داستان با دیدن آگهی گم‌شدن دختری 16 ساله به‌نام دورا، به‌طرز بسیار ماهرانه‌ای وقایع تلخ جنگ جهانی دوم را به‌همراه مسائل ظریف و حاشیه‌ای روایت می‌کند...
112052,26062520,42854846,24452592,So You Don't Get Lost in the Neighborhood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440508583l/24452592._SX98_.jpg,Houghton Mifflin Harcourt,۲۰۱۴.۰,تا در محله گم نشوی,9642092026,9789642092024.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469032736l/26062520._SX98_.jpg,نشر ماهی,۲۰۱۵.۰,64,"8,353",13608,4200,643,۴۶۴,۱۲۷۵,۱۴۹۵,۱۴۹۵,۱۴۹۵,3,9,11,11,11,3.24,112,23,['3.51'],['14206838'],['انوشه برزنونی'],['3.36'],تا در محله گم نشوی بازی دائمی نور و سایه است، مبارزه‌ی بی‌پایان خاطره و فراموشی است. ژان دَرَگان نویسنده‌ای میانسال است که به ملال گرفتار آمده و عزلت‌نشینی اختیار کرده. روزی شخصی به نام ژیل اُتولینی با او تماس می‌گیرد و خبر از پیدا شدن دفترچه‌ای می‌دهد که دَرَگان در ایستگاه قطار لیون گم کرده بود. در این دفترچه اسمی آمده که کنجکاوی اُتولینی را برانگیخته و حالا می‌خواهد از دَرَگان اطلاعاتی درباره‌ی شخص مذکور به دست آورد. کنجکاوی اُتولینی دَرَگان را به گذشته‌های دور می‌برد و بهانه‌ای می‌شود برای باز کردن کلاف‌های درهم‌تنیده‌ی روزگار کودکی‌اش.
112052,25553313,42854846,24452592,So You Don't Get Lost in the Neighborhood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440508583l/24452592._SX98_.jpg,Houghton Mifflin Harcourt,۲۰۱۴.۰,برای این که در محله گم نشوی,nan,9789643809935.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437981821l/25553313._SX98_.jpg,نشر ثالث,nan,64,"8,353",13608,4200,643,۴۶۴,۱۲۷۵,۱۴۹۵,۱۴۹۵,۱۴۹۵,3,9,11,11,11,3.24,24,8,['3.51'],[],[],[],"— Et l’enfant? demanda Daragane. Vous avez eu des nouvelles de l’enfant?<br />— Aucune. Je me suis souvent demandé ce qu’il était devenu... Quel drôle de départ dans la vie...<br />— Ils l’avaient certainement inscrit à une école...<br />— Oui. À l’école de la Forêt, rue de Beuvron. Je me souviens avoir écrit un mot pour justifier son absence à cause d’une grippe.<br />— Et à l’école de la Forêt, on pourrait peut-être trouver une trace de son passage...<br />— Non, malheureusement. Ils ont détruit l’école de la Forêt il y a deux ans. C’était une toute petite école, vous savez..."
112052,31182844,42854846,24452592,So You Don't Get Lost in the Neighborhood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440508583l/24452592._SX98_.jpg,Houghton Mifflin Harcourt,۲۰۱۴.۰,تا در محله گم نشوی,6002294597,9786002294593.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469034795l/31182844._SX98_.jpg,نشر چشمه,۲۰۱۵.۰,64,"8,353",13608,4200,643,۴۶۴,۱۲۷۵,۱۴۹۵,۱۴۹۵,۱۴۹۵,3,9,11,11,11,3.24,16,4,['3.51'],['4038546'],['حسین سلیمانی\u200cنژاد'],['3.29'],… نمی‌تواند چشم از عکس بردارد. از خودش می‌پرسد چرا آن را بین برگه‌های «پرونده» فراموش کرده بود؟ آیا چیز آزاردهنده‌ای بود، یا بنا بر ادبیات قضایی، مدرک جرمی بود که او، یعنی داراگان، می‌خواست از ذهنش دور کند؟ دچار یک‌جور سرگیجه می‌شود، سوزشی خفیف در بالای پیشانی. به‌ناچار باید اعتراف کند که این کودک خود اوست، کودکی که ده‌ها سالِ متوالی کوشیده بودند این‌چنین دور نگهش دارند و در نهایت از او یک غریبه بسازند…
112052,28224375,42854846,24452592,So You Don't Get Lost in the Neighborhood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440508583l/24452592._SX98_.jpg,Houghton Mifflin Harcourt,۲۰۱۴.۰,برای این‌که در محله گم نشی,nan,9786007642153.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450259771l/28224375._SX98_.jpg,کتاب کوله‌پشتی,۲۰۱۴.۰,64,"8,353",13608,4200,643,۴۶۴,۱۲۷۵,۱۴۹۵,۱۴۹۵,۱۴۹۵,3,9,11,11,11,3.24,14,4,['3.51'],['14772940'],['سیده زهرا خدادادی'],['2.79'],این گزیدگی در حقیقت دفترچه‌ی گمشده‌ای است که در آن نام شخصی به نام گی ترستل مانند جعبه‌ی سیاهی است که سبب الهام گذشته به دراگان می‌شود. «برای این که در محله گم نشی» جایی است که در آن مودیانو به بیال حال، جوانی و کودکی ژان دراگان می‌پردازد. گذشته و حال با هم در آمیخته و به شخصیت داستان کمک می‌کنند تا آهسته آهسته از دنیای بیرنگ و روی فراموشی به سوی دنیای رنگارنگ خاطرات گذشته روانه شود. دنیای رنگارنگ خاطراتی که نقش اصلی آن را زنی به نام انی استراند که در کودکی دراگان نقشی مادرانه و در جوانی او مانند محبوبه‌ای مهربان بود، داشت. در یافتن گذشته‌ی خود و به خصوص در جستجوی آنی نوشتن را انتخاب می‌کند و کتاب تاریکی تابستان را می‌نویسد. در نظر او نوشتن کتاب برای دادن پیام به شخص خاصی است که با او نقطه‌ای مشترک در گذشته دارد... ؛
112052,41446130,42854846,24452592,So You Don't Get Lost in the Neighborhood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440508583l/24452592._SX98_.jpg,Houghton Mifflin Harcourt,۲۰۱۴.۰,برای اینکه در محله گم نشی,nan,nan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1535097306l/41446130._SX98_.jpg,نوار,nan,64,"8,353",13608,4200,643,۴۶۴,۱۲۷۵,۱۴۹۵,۱۴۹۵,۱۴۹۵,3,9,11,11,11,3.24,4,1,['3.51'],[],[],[],برای اینکه در محله گم نشوی اثر پاتریک مودیانو با «تقریبا هیچی، مانند گزیدگی حشره ای...» آغاز میشود. این گزیدگی در حقیقت دفترچه گمشده ای است که در آن نام شخصی به نام گی ترستل مانند جعبه سیاه ای است که سبب الهام گذشته به دراگان میشود. گذشته ای مربوط به پاریس سالهای 1950 و 60 ، گذشته ای مربوط به سن-لُ-لَ-فُر و افرادی که در آنجا با آنها برخورد میکند. در این رمان جدید پاتریک مودیانو پایان کتاب نسبتا هوای گرمی مثل تابستان هند در جریان است. اما در خاطرات شخصیت اصلی داستان که در جستجوی نشانه هایی از گذشته خویش است، فصل پاییز موضوع داستان است. پاییزی که در آن خواه اتفاقی خواه اختیاری با شاهدانی که میتوانند او را از بعضی رازهای مربوط به گذشته اش باخبر سازند روبرو میشود. در حقیقت رمان« برای اینکه در محله گم نشوی» جایی است که در آن مودیانو به بیان حال، جوانی و کودکی ژان دراگان میپردازد.
112052,34502720,42854846,24452592,So You Don't Get Lost in the Neighborhood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440508583l/24452592._SX98_.jpg,Houghton Mifflin Harcourt,۲۰۱۴.۰,برای این که در محله گم نشوی,nan,9786003261617.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488896680l/34502720._SX98_.jpg,افراز,۲۰۱۵.۰,64,"8,353",13608,4200,643,۴۶۴,۱۲۷۵,۱۴۹۵,۱۴۹۵,۱۴۹۵,3,9,11,11,11,3.24,4,3,['3.51'],['16540710'],['سعیده شکوری'],['2.83'],برای این‌که در محله گم نشوی تکه‌ای از پازل مودیانو است. هر رمان تازه‌ی مودیانو یک اتفاق است. نه‌تنها به‌خاطر وجهه‌ی ادبی نویسنده‌اش، بلکه آثار او پازلی است که هر تکه‌ی آن شبیه تکه‌ی دیگری است ولی درعین‌حال تکه‌ها با هم ممزوج نمی‌شوند و می‌گذارند تا خواننده کم‌به‌کم تابلوی درونی نویسنده را حدس بزنند. آخرین رمان مودیانو زیبایی مالیخولیایی دارد؛<br /><br /> داراگان پرسید: «و بچه؟ شما خبری از این بچه داشتید؟»؛<br />«هیچ. اغلب از خودم پرسیدم که سرنوشتش چی شد... چه رفتن عجیبی تو زندگی...؛»<br />«اونا قطعا اسمش رو تو یه مدرسه نوشتن...؛»<br />«بله، تو مدرسه‌ی فوره، خیابان بورن. یادمه یه چیزی نوشته بودم برای موجه شدن غیبتش به‌خاطر گریپ؛»<br />«و در مدرسه‌ی فوره، شاید بشه ردّی ازش پیدا کرد...؛»<br />«خیر، متأسفانه، دو ساله مدرسه فوره رو خراب کردن. مدرسه‌ی خیلی کوچیکی بود، می‌دونین...؛»
112052,44202706,42854846,24452592,So You Don't Get Lost in the Neighborhood,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440508583l/24452592._SX98_.jpg,Houghton Mifflin Harcourt,۲۰۱۴.۰,تا تو در این خیابان‌ها گم نشوی,nan,9786003763968.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551651775l/44202706._SY160_.jpg,نگاه,۲۰۱۹.۰,64,"8,353",13608,4200,643,۴۶۴,۱۲۷۵,۱۴۹۵,۱۴۹۵,۱۴۹۵,3,9,11,11,11,3.24,1,1,['3.51'],['16530541'],['نازنین عرب'],['3.00'],دفترچه تلفنی که بی وقت پیدا می شود ریتم کند روزهای گرم تابستان کهن سالی ژان داراگان را به هم می ریزد. ژیل اتولینی، شانتال گریپی، گی تورستل و آنی آستران… آنی آستران نام زنی است که ناخواسته از بین تمامی نامها و نوشته ها از هزارتوی پرونده ای جنایی سر بیرون می آورد و مثل یک چراغ قوه نور می اندازد به قسمت تاریکی از زندگی ژان داراگان، همان قسمتی که او موفق شده بود تمام این سالها در تاریکخانه فراموشی حبس شان کند. و این قصه شرح جستجویی است برای به یاد آوردن آنی
112052,7852618,314182,323477,La Petite Bijou,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1356112034l/323477._SY160_.jpg,Gallimard Education,۲۰۰۱.۰,مرا نگین کوچولو می‌نامیدند,9647514395,9789647514392.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,نشر اختران,۲۰۰۴.۰,53,"4,020",8334,2410,204,۳۳۷,۸۵۱,۸۷۶,۸۷۶,۸۷۶,4,10,11,11,11,3.46,12,3,"['3.51', '3.17']",[],[],[],"Thérèse, une jeune tille solitaire de dix-neuf ans, croise dans le métro une femme qui ressemble étrangement à sa mère, disparue depuis des années. Tourmentée par son passé, elle décide de la suivre, partant ainsi à la recherche de ses origines."
112052,30351302,21866279,16072177,L'Herbe des nuits,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349621709l/16072177._SX98_.jpg,Gallimard,۲۰۱۲.۰,علف شبانه,6002294392,9786002294395.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1465073544l/30351302._SX98_.jpg,نشر چشمه,۲۰۱۶.۰,45,"3,530",6741,1992,279,۲۶۸,۶۶۴,۷۱۲,۷۱۲,۷۱۲,4,10,11,11,11,3.38,30,5,['3.51'],['15301901'],['شبنم درویش'],['3.03'],«اگه من یه نفر رو کشته بودم چی می‌گفتی؟»<br />فکر کردم شوخی می‌کند یا این سوال را به خاطر رمان‌های پلیسی‌ای می‌پرسد که عادت به خواندنشان داشت. علاوه بر این، این کتاب‌ها تنها چیزی بودند که او می‌خواند. شاید در یکی از آن رمان‌ها، زنی همین سوال را از نامزد خود می‌پرسید.<br />«چی می‌گفتم؟ هیچی.»<br />امروز هم همان جواب را می‌دادم. آیا ما حق داریم درباره‌ی آن‌هایی که دوستشان داریم، قضاوت کنیم؟ اگر آن‌ها را دوست داریم، حتما به خاطرِ چیزی است، و آن چیز، ما را ار قضاوت کردن درباره‌ی آن‌ها منع می‌کند. نمی‌کند؟
112052,34348084,21866279,16072177,L'Herbe des nuits,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349621709l/16072177._SX98_.jpg,Gallimard,۲۰۱۲.۰,پرسه‌های شبانه,nan,9786009557004.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488783036l/34348084._SX98_.jpg,پرسه,۲۰۱۵.۰,45,"3,530",6741,1992,279,۲۶۸,۶۶۴,۷۱۲,۷۱۲,۷۱۲,4,10,11,11,11,3.38,3,2,['3.51'],['16530541'],['نازنین عرب'],['3.00'],جنگل، خیابان‌های خالی، ساختمان‌های تیره. پنجره‌ای روشن که شما را به فکر وا می‌دارد شاید در یک زندگی دیگر فراموش کرده‌اید لامپی را خاموش کنید، شاید هم کسی هنوز منتظر شماست. تو جایی همین نزدیکی‌ها خودت را مخفی کرده‌ای اما به چه نامی؟ من آن خیابان را پیدا خواهم کرد. ولی، روزها می‌گذرند، زمان می‌گذرد و من هر بار به خودم می‌گویم دفعه‌ی بعد، حتما، پیدایت خواهم کرد؛
112052,34430584,21866279,16072177,L'Herbe des nuits,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349621709l/16072177._SX98_.jpg,Gallimard,۲۰۱۲.۰,چمن شب‌ها,nan,9786009450527.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488300314l/34430584._SX98_.jpg,فرهنگ آرش,۲۰۱۵.۰,45,"3,530",6741,1992,279,۲۶۸,۶۶۴,۷۱۲,۷۱۲,۷۱۲,4,10,11,11,11,3.38,1,0,['3.51'],['16509134'],['مریم جلالی فراهانی'],['2.00'],از وقتی شروع به نوشتن این صفحات کرده‌ام به خود می‌گویم بی‌تردید راهی برای مبارزه با فراموشی وجود دارد. و آن این است که به مناطقی از پاریس بروید که سی، چهل سال است به آن‌جا بازنگشته‌اید و بعدازظهری را آن‌جا سپری کنید مثل این که در حال دیدبانی و مراقبت هستید. شاید زنان و مردانی که از خودتان می‌پرسید چه بلایی سرشان آمده است، گوشه‌ی کوچه‌ای، یا در گذر پارکی پدیدار شوند. یا از یکی از ساختمان‌های مجاور خارج شوند. بیست سال پیش یک روز زمستانی به دادگاه محلی منطقه سیزده پاریس فراخوانده شده بودم. حدود ساعت یازده از دادگاه بیرون آمدم، در پیاده‌روی میدان ایتالیا ایستاده بودم. از بهار سال ۱۹۶۴، دوره‌ای که زیاد در این محل رفت و آمد می‌کردم دیگر گذرم به این میدان نیافتاده بود. ناگهان متوجه شدم برای گرفتن تاکسی یا مترو و رفتن به خانه هیچ پولی در جیبم نیست. در کوچه‌ی پشت شهرداری، عابر بانکی پیدا کردم، ولی بعد از دادن رمز به جای اسکناس فیشی بیرون آمد که روی آن نوشته بود: «متاسفانه اعتبار لازم برای برداشت ندارید.»؛
112052,44175951,21866279,16072177,L'Herbe des nuits,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1349621709l/16072177._SX98_.jpg,Gallimard,۲۰۱۲.۰,پرسه‌های شبانه,nan,9786003763944.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1551556365l/44175951._SY160_.jpg,نگاه,۲۰۱۹.۰,45,"3,530",6741,1992,279,۲۶۸,۶۶۴,۷۱۲,۷۱۲,۷۱۲,4,10,11,11,11,3.38,0,0,['3.51'],['16530541'],['نازنین عرب'],['3.00'],نیم قرن بعد، وقتی ردپای عمر روی غبار خاطره‌ها پیداست، دفترچه یادداشتی پیدا می‌کنید از روزهای گم شدۀ جوانی‌تان و کلمه به کلمه و خط به خط همۀ آنچه را گرد فراموشی گرفته بود مرور می‌کنید. زنی را که دوستش می‌داشتید، کتابی که می‌خواندید، محله‌ای که پاتوقتان بود، دوستانی که گذر زمان تنها تصویری مبهم ازآنها برایتان ترسیم می‌کند… فکر می‌کنید چه احساسی داشته باشید.... این قصۀ ژان است. ژان در روزهای جوانی‌اش با دختر مرموزی آشنا می‌شود و امروز بعد گذشت نیم قرن در تلاش است تا ردپایی از او بیابد ولی پاریس حالا با پاریس پنجاه سال پیش فرق کرده و اندک نشانه‌های جسته گریخته‌ای در یک دفترچۀ یادداشت قدیمی، قطعات پازلی که باید کنار هم قرار بگیرد. شاید ژان بتواند بعد از پنجاه سال بالاخره بفهمد دنی که بود
112052,40106636,314234,323529,Du plus loin de l'oubli,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Gallimard Education,۱۹۹۵.۰,فراتر از فراموشی,nan,9786002294838.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526113067l/40106636._SX98_.jpg,چشمه,۲۰۱۷.۰,33,"3,164",5746,1590,220,۲۹۸,۵۹۹,۵۱۳,۵۱۳,۵۱۳,5,10,9,9,9,3.61,19,4,['3.51'],['18006862'],['منوچهر رستمی'],['2.00'],فراتر از فراموشی برای اولین‏بار در سالِ 1995 منتشر شد. رمانی که پاتریک مودیانو مثلِ همیشه در آن گم‌ شدن و رؤیاها را به‏هم پیوند زده است. مودیانو که متولد آخرین سال جنگِ دوم جهانی یعنی سالِ 1945 است و جوایز متعددی از جمله جایزه‌ی نوبلِ ادبیات 2014 را از آنِ خود کرده است، در رمان‌هایش حال‏وهوایی پروستی را تعقیب و بازنمایی می‌کند با ته‌رنگی پلیسی. فراتر از فراموشی داستانی ا‌ست که بخشِ عمده‌ای از آن در دهه‌ی شصت میلادی می‌گذرد. مردی در جست‌و‌جوی نام‌هایی ازیادرفته پرتاب می‌شود به روزهای جوانی و ولگردی‌اش در پاریس، زمانی که او با زنی زیبا آشنا می‌شود، زنی که دل از او می‌رباید و آن‌ها کافه‌ها و خیابان‌های پاریس را وجب‏به‏وجب تجربه می‌کنند. البته این زن مرموز است و در پی چیزی پنهانی و معماگونه. آن‌ها به لندن هم می‌روند و مودیانو برای اولین‏بار جغرافیای این شهر را نیز در رمان خود ترسیم می‌کند. اما همه‏چیز به این سادگی پیش نمی‌رود و اتفاق‌هایی در راه است...<br /><br />سبکِ رواییِ مودیانو که با تکیه بر جزئیات، کشف مکان‌ها و زمان‌های گم‏شده و رنگ‌ها و بوها و مهم‌تر از همه «جوانی» ا‌ست، مؤلفه‌ی اصلی آثارش است. رمان‌نویسی که زمان را می‏شکافد تا برای لحظه‌ای نوری مُرده ما را ببرد به جایی دور در پاریس زیرِ برف یا آفتاب.
112052,36415090,314234,323529,Du plus loin de l'oubli,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,Gallimard Education,۱۹۹۵.۰,ورای فراموشی,nan,nan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1508044603l/36415090._SX98_.jpg,نوای مکتوب,nan,33,"3,164",5746,1590,220,۲۹۸,۵۹۹,۵۱۳,۵۱۳,۵۱۳,5,10,9,9,9,3.61,8,3,['3.51'],['17236868'],['آسیه شهبازی'],['3.50'],موضوع اصلی این کتاب داستان های فرانسه است.
112052,25469492,314235,323530,Honeymoon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412968792l/323530._SX98_.jpg,David R. Godine,۱۹۹۰.۰,ماه عسل,9643627977,9789643627973.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469028687l/25469492._SX98_.jpg,نشر چشمه,۲۰۱۵.۰,36,"2,946",5095,1381,174,۲۸۳,۵۴۷,۴۱۷,۴۱۷,۴۱۷,6,11,8,8,8,3.69,70,15,['3.51'],['4038546'],['حسین سلیمانی\u200cنژاد'],['3.29'],چشمم به تکه‌روزنامه‌ی کهنه‌ای افتاد. تاریخش به زمستانی برمی‌گشت که اینگرید با ریگو آشنا شده بود. آن را اینگرید به من داده بود، آخرین‌باری که دیدمش. موقع خوردن شام شروع کرد به حرف‌ زدن درباره‌ی آن روزها. از ساکش یک کیف پول پوست تمساح در‌آورد و از داخل کیف پول، تکه‌روزنامه‌ را که با دقت تا خورده و تمام این سال‌ها پیش خودش نگه داشته بود. یادم می‌آید آن لحظه سکوت کرد. نگاهش حالت عجیبی داشت. انگار می‌خواست باری را که از مدت‌ها پیش روی دوش‌اش سنگینی می‌کرد، بردارد و بسپارد به من. یا شاید حدس می‌زد که من هم بعدها راه می‌افتم و دنبالش می‌گردم.
112052,28184000,314235,323530,Honeymoon,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1412968792l/323530._SX98_.jpg,David R. Godine,۱۹۹۰.۰,سفر ماه عسل,nan,9789642432127.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1526797936l/28184000._SX98_.jpg,افراز,۲۰۱۴.۰,36,"2,946",5095,1381,174,۲۸۳,۵۴۷,۴۱۷,۴۱۷,۴۱۷,6,11,8,8,8,3.69,21,5,['3.51'],['14761845'],['نسرین اصغرزاده'],['3.33'],کتاب «سفر ماه عسل» نمونه‌ای از تأملات و دلواپسی‌های چند انسان را توصیف می‌کند که در یک برهه از زندگی تحت فشار مشکلات و بی‌مهری قرار گرفته‌اند که تأثیرات آن را می‌توان در مابقی زندگی آن‌ها مشاهده کرد؛<br /><br />دنیای داستانی مودیانو به عذاب‌ها و مسائلی می‌پردازد که در کودکی او ریشه دارند، جمله‌های او از دقت وافری برخوردارند؛ جمله‌های موجزی که تا قلب احساسات نفوذ می‌کنند و فقط برجسته‌ترین جنبه‌های یک موقعیت یا یک چشم‌انداز را به نمایش می‌گذارند. او تارهایی بین گذشته و حال می‌بافد و نوعی نوستالژی را به تصویر می‌کشد که بین خاطره و فراموشی شناور است؛<br /><br />راوی این کتاب که موضوعی اجتماعی سیاسی دارد، فردی است که در برهه‌ای از زندگی‌اش مورد بی‌مهری و آزار اطرافیان قرار گرفته است. پاتریک مودیانو به زیبایی تمام توانسته است که دلهره‌ها و نگرانی‌های گروهی از انسان‌ها که دچار این معضل هستند را توصیف کند؛
112052,13245465,44966773,25246901,Paris Nocturne,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437478986l/25246901._SX98_.jpg,Yale University Press,۲۰۰۳.۰,تصادف شبانه,9643627322,9789643627324.0,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,نشر چشمه,۲۰۱۱.۰,29,"3,092",4370,1300,215,۱۷۶,۴۰۹,۴۸۲,۴۸۲,۴۸۲,4,9,11,11,11,3.36,140,23,['3.51'],['4038546'],['حسین سلیمانی\u200cنژاد'],['3.29'],سال‌ها پیش، موقعی که دیگر داشتم پا به سن بلوغ می‌گذاشتم، دیروقت از میدان پیرامید می‌گذشتم تا ‌به کنکورد بروم که یک‌هو اتومبیلی از تاریکی بیرون آمد. اول خیال کردم از بغلم رد می‌شود. ولی بعد، درد شدیدی از قوزک پا تا زانویم احساس کردم. افتادم روی پیاده‌رو. ولی توانستم بلند شوم. اتومبیل از مسیرش خارج شده و با سروصدای خرد شدن شیشه‌ها، به یکی از تاق‌های هلالی میدان خورده بود. در ماشین باز شد و زنی تلوتلوخوران بیرون آمد. مردی که جلو‌ ورودی هتل، زیر تاق‌ها ایستاده بود، راهنمایی‌مان کرد توی سالن.
112052,26212872,44966773,25246901,Paris Nocturne,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437478986l/25246901._SX98_.jpg,Yale University Press,۲۰۰۳.۰,تصادف شبانه,600917435X,9786009174355.0,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441205030l/26212872._SX98_.jpg,فرهنگ جاوید,۲۰۱۳.۰,29,"3,092",4370,1300,215,۱۷۶,۴۰۹,۴۸۲,۴۸۲,۴۸۲,4,9,11,11,11,3.36,4,1,['3.51'],['15502729'],['مهسا ابهری'],['3.36'],شما چه ساختار خانوادگی را تجربه کرده‌اید؟ پاسخ داده بودم: هیچی. آیا تصویری پایدار از پدر و مادرتان در ذهن دارید؟ پاسخ داده بودم: به طور مبهم. آیا خود را پسر (یا دختر) خوبی می‌دانید؟ من هیچ وقت پسر کسی نبودم. آیا در طول تحصیلاتتان سعی کرده‌اید از پدرو مادرتان قدردانی کنید و با محیط اجتماعی خود هماهنگ شوید؟ هیچ‌گونه تحصیلاتی. هیچ پدر و مادری. هیچ‌گونه محیط اجتماعی. انقلاب‌کردن را ترجیح می‌دهید یا تماشای یک منظره‌ی زیبا را؟ تماشای یک منظره‌ی زیبا. کدام‌یک را ترجیح می‌دهید؟ عمق عذاب یا سبکی شادی؟ سبکی شادی. عوض‌کردن زندگی را دوست دارید یا بازیافتن یک هارمونی گم شده را؟ بازیافتن یک هارمونی گم شده.
112052,31178199,44966773,25246901,Paris Nocturne,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437478986l/25246901._SX98_.jpg,Yale University Press,۲۰۰۳.۰,تصادف شبانه,nan,nan,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1468960408l/31178199._SX98_.jpg,نشر چشمه,۲۰۱۵.۰,29,"3,092",4370,1300,215,۱۷۶,۴۰۹,۴۸۲,۴۸۲,۴۸۲,4,9,11,11,11,3.36,9,2,['3.51'],['4038546'],['حسین سلیمانی\u200cنژاد'],['3.29'],"<i>This is an alternate cover edition for <a href=""https://www.goodreads.com/book/show/13245465"" rel=""nofollow"">9789643627324</a> </i><br /><br />سال‌ها پیش، موقعی که دیگر داشتم پا به سن بلوغ می‌گذاشتم، دیروقت از میدان پیرامید می‌گذشتم تا ‌به کنکورد بروم که یک‌هو اتومبیلی از تاریکی بیرون آمد. اول خیال کردم از بغلم رد می‌شود. ولی بعد، درد شدیدی از قوزک پا تا زانویم احساس کردم. افتادم روی پیاده‌رو. ولی توانستم بلند شوم. اتومبیل از مسیرش خارج شده و با سروصدای خرد شدن شیشه‌ها، به یکی از تاق‌های هلالی میدان خورده بود. در ماشین باز شد و زنی تلوتلوخوران بیرون آمد. مردی که جلو‌ ورودی هتل، زیر تاق‌ها ایستاده بود، راهنمایی‌مان کرد توی سالن."
