id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
7215394,1285555,Ana Karenine,8497896343,9788497896344,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260983231l/7215394._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260983231l/7215394._SY75_.jpg,2004,,,por,Mediasat Group,false,2507928,2186,299390,2574216,635690,22732,5:263104|4:208400|3:113137|2:34636|1:16413|total:635690,1877,,,4.05,54,5,['128382'],['Leo Tolstoy'],['4.06'],['1285555'],['José Saramago'],['4.02'],"Publicado entre 1875 e 1877, ""Ana Karenine"" é um dos melhores romances psicológicos de literatura moderna e um excelente exemplo do Realismo. Nele é-nos oferecido um exaustivo retrato da sociedade russa do sec XIX. Um ambiente rígido e conservador, o corte com as normas estabelecidas é sempre encoberto com grandes doses de hipocrisia. Assim, o amor adulto que Ana, uma bela e apaixonada aristrocata, sente pelo jovem Conde Alejo Wronsky, terá que ser escondido da sociedade conservadora da época. A história, localizada no tempo dos czares de grandes desigualdades sociais, descreve um terrível drama doméstico no qual o amor se desenrola sujeito ás regras que uma sociedade antiquada estabelece para os seus membros. Assim, Alejo Alejandrovitch, o marido de Ana, tratará de a impedir por todos os meios que esta rompa o seu matrimónio e se case novamente, obrigando-a a viver a sua relação em segredo, pois prefere ser infeliz deste modo a enfrentar o rude golpe que provocaria uma separação entre os seus contemporâneos. Os pensamentos mais íntimos das personagens e a luta interna conm que Ana se debate, entre obedecer ao seu coração ou à sua cabeça, aproximam-nos do seu dilema pessoal e reflectem os valores morais e sociais que regiam a antiga Rússia e que, mesmo hoje em dia, se podem considerar actuais. Não obstante, o problema suscitado em Ana Karenine, e que converteu a sua heroína numa personagem-chave da literatura universal, foi em grande parte superado pela sociedade moderna mais liberal."
7288627,1285555,Folhas Políticas: 1976-1998,9722113038,9789722113038,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381797791l/7288627._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1381797791l/7288627._SY75_.jpg,1999,,,por,Caminho,false,8550467,3,112,94,25,3,5:4|4:12|3:8|2:1|1:0|total:25,1999,1,1,3.76,24,3,['1285555'],['José Saramago'],['4.02'],[],[],[],"Não vai faltar quem me acuse de que alguns destes textos são desapiedados e injustos, que, tendo sido já politicamente inoportunos e impertinentes na própria época em que foram escritos, muito mais o vêm a ser agora, e que, argumento final, não é atitude das mais prudentes e sensatas da minha parte, considerando que todos temos os nossos «telhados de vidro», reabrir as chagas que o tempo, melhor ou pior, teve a caridade de cicatrizar. Disso, como do resto, pensará cada um o que quiser, e por isso responderá. Em todo o caso, creio que estas Folhas Políticas, de cuja honradez cívica não reconheço a ninguém o direito de duvidar, levam dentro verdades suficientes para que sejam capazes de defender-se sozinhas, sem ajuda. Nem sequer a minha."
11381216,1285555,A Civilização Grega,,9789724413945,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340734689l/11381216._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1340734689l/11381216._SX50_.jpg,2007,2,,por,Edições 70,false,16312714,3,71,93,22,0,5:9|4:10|3:2|2:1|1:0|total:22,1954,,,4.23,17,0,"['4857419', '1285555']","['André Bonnard', 'José Saramago']","['4.03', '4.02']",[],[],[],"Toda a civilização grega tem o homem como ponto de partida e como objecto. Procede das suas necessidades, procura a sua utilidade e o seu progresso. Para aí chegar, desbrava ao mesmo tempo o mundo e o homem, e um pelo outro.<br /><br />O homem e o mundo são, para ela, espelhos um do outro, espelhos que se defrontam e se lêem mutuamente. A civilização grega articula um no outro o mundo e o homem. Casa-os na luta e no combate, numa fecunda amizade, que tem por nome harmonia."
11040945,1285555,Palabras para un Mundo Mejor,9995003317,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,,,spa,Instituto Distrital de Cultura y Turismo,false,15961473,1,107,84,20,2,5:11|4:6|3:0|2:2|1:1|total:20,2007,,,4.20,20,2,['1285555'],['José Saramago'],['4.02'],[],[],[],
62498,1285555,José Saramago: El Amor Posible,8408024809,9788408024804,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1998,5,1,,"Editorial Planeta, S.A.",false,60701,4,77,83,22,1,5:7|4:6|3:6|2:3|1:0|total:22,1998,1,1,3.77,19,1,"['30455', '1285555']","['Juan Arias', 'José Saramago']","['3.91', '4.02']",[],[],[],
22753672,1285555,Una guía para leer a José Saramago,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,,true,42300525,2,90,77,20,5,5:6|4:6|3:7|2:1|1:0|total:20,2014,6,18,3.85,20,5,['1285555'],['José Saramago'],['4.02'],[],[],[],"<i>De la estatua a la piedra</i> es un recorrido en primera persona por las obras más emblemáticas del Premio Nobel de Literatura, acompañado de una introducción de Pilar del Río, epílogo de Fernando Gómez Aguilera y primeras páginas de todos sus libros.<br /><br />Con motivo de su 50 aniversario, Alfaguara pone a disposición de los lectores una colección de guías de lectura gratuitas en edición digital de los autores más emblemáticos de su catálogo, como una oportunidad de descubrir las claves de sus obras."
22083494,1285555,Lanzarote - A Janela de Saramago,,9789720046666,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400031067l/22083494._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1400031067l/22083494._SX50_.jpg,2014,,,por,Porto Editora,false,41422028,1,37,77,18,1,5:8|4:7|3:3|2:0|1:0|total:18,2014,1,1,4.28,18,1,"['8142395', '1285555']","['João Francisco Vilhena', 'José Saramago']","['4.28', '4.02']",[],[],[],"Livro concebido pelo fotógrafo João Francisco Vilhena, com textos dos Cadernos de Lanzarote, de José Saramago, a partir do seu encontro com o escritor na ilha onde José Saramago fincará as raízes que darão lugar à segunda parte da sua vida literária, numa profunda ligação com a natureza - qual regresso às origens, narradas n’As Pequenas Memórias - e face à aproximação da velhice e da morte. Um livro belíssimo sobre o sentido da vida e da escrita, uma homenagem a Saramago no momento em que se comemoram os quinze anos da atribuição do Prémio Nobel."
1103819,1285555,¡Palestina Existe! (Investigación),849544030X,9788495440303,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,5,31,por,Akal Ediciones,false,1090745,1,53,67,17,2,5:8|4:2|3:5|2:2|1:0|total:17,2006,5,31,3.94,17,2,"['1531020', '194617', '1285555', '2476']","['Javier Ortiz', 'James F. Petras', 'José Saramago', 'Noam Chomsky']","['4.00', '3.52', '4.02', '4.00']",[],[],[],"Israel desarrolla una estrategia perfectamente planificada de ocupación y desalojo de Palestina, y la llamada comunidad internacional emite, como mucho, algunas quejas retóricas en las que sitúa al agresor y al agredido en el mismo plano. Eso cuando no se refiere en términos más duros y conminativos a la resistencia Palestina (calificada de terrorista, sin matiz de ningún tipo) que a la acción criminal del Estado sionista, de la que sólo deplora sus excesos, como si toda su política genocida no fuera en sí misma un intolerable y aberrante exceso. Con el apoyo material de los Estados Unidos de América, que le proporcionan cuantas armas, dinero y cobertura estratégica necesita, Israel se permite desdeñar la legislación internacional -la Convención de Ginebra, muy destacadamente- y pasar por alto todas las resoluciones de las Naciones Unidas sobre el conflicto.<br />Un conjunto de destacados escritores, historiadores y analistas (el novelista y Premio Nobel portugués Jose Saramago, el lingüista norteamericano Noam Chomsky, el sociólogo -también norteamericano- James Petras, el escritor palestino-neoyorquino Edward W. Said, profesor de Literatura en la Columbia University, el español Alberto Piris, general de Artillería en la reserva y analista del Centro de Investigación para la Paz, y Antoni Segura, catedrático de la Universidad de Barcelona y especialista en el mundo árabe), proporcionan en este libro de urgencia un conjunto de claves, datos, análisis y reflexiones fundamentales para la comprensión cabal de este conflicto."
30518750,1285555,The Centaur,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524674275l/30518750._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1524674275l/30518750._SX50_.jpg,2012,12,26,eng,theguardian,false,51038638,1,68,66,17,5,5:6|4:7|3:2|2:0|1:2|total:17,1978,,,3.88,17,5,"['1285555', '1739', '55397', '5574281', '15339514']","['José Saramago', 'Giovanni Pontiero', 'Nadine Gordimer', 'Lisa Allardice', 'Tim Maby']","['4.02', '4.10', '3.57', '3.36', '3.88']",[],[],[],"A centaur, who is the lone survivor of the mythical species, roams the Earth evading capture and persecution by human beings. As he travels toward his home country, which he has avoided returning to for millennia, he struggles to reconcile the opposite needs of his two halves: he possesses the mind and upper body of a man and the lower body of a horse. In this tale, Saramago explores the universal themes of alienation, loneliness, dualism, and the human fear and hatred of the unknown.<br /><br />The short story was first published in Portuguese in José Saramago's short story collection Objecto Quase published by Editorial Caminho of Lisbon in 1978 and 1984. An English edition, The Lives of Things, translated by Giovanni Pontiero, was first published in 2012 by Verso. The short story previously appeared in English in 2004 by Picador in the anthology Telling Tales, edited by Nadine Gordimer.<br /><br /><i>It is in many ways a unique story. Here is a creature imagined, something that is higher and better and different from a man. Here is the dream of a creature that is half horse, half man, who has the physical fitness of a horse and the mental complexity of a man. This extraordinary fable shows the depths of the human confusion that the creature faces. It is a wonderful way of looking into the conflict between what one's body desires or dictates – sexual desire as part of our power; it's through sexual desire that you take possession, after all – and many of one's other ideals about how we ought to approach another being. There's as much in this little story as in 20 novels and 20 poems.</i> -- Nadine Gordimer"
32799358,1285555,História da Estética,9723309106,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477656710l/32799358._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1477656710l/32799358._SX50_.jpg,1995,,,por,Editorial Estampa,false,6277551,4,127,60,18,1,5:2|4:5|3:8|2:3|1:0|total:18,1961,12,31,3.33,0,0,"['2763121', '1285555']","['Raymond Bayer', 'José Saramago']","['3.42', '4.02']",[],[],[],"A estética esteve sempre ligada à reflexão filosófica, à crítica literária ou à história da arte. Só recentemente se constituiu como ciência autônoma, com um método próprio. Esta História da Estética não se propõe a fazer uma exposição sistemática da estética dos antigos, ou mesmo da estética através dos tempos, sem dizer uma palavra do que a cerca, isto é, as reflexões filosóficas, culturais, históricas e literárias em que se integrou."
18275790,1285555,Biografía de mi cáncer. Una crónica.,,9780988629851,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375399531l/18275790._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1375399531l/18275790._SY75_.jpg,2013,5,1,spa,Patricia Kolesnicov,true,10837619,3,24,57,14,4,5:5|4:6|3:2|2:1|1:0|total:14,2002,4,,4.07,10,2,"['3404281', '1285555']","['Patricia Kolesnicov', 'José Saramago']","['3.32', '4.02']",[],[],[],"""Cuando para mi sorpresa leyó este libro, <strong>José Saramago</strong> escribió en su blog: <em>“El relato, que en otras manos sería grave, inquietante, incluso asustador, despierta frecuentemente en nosotros una sonrisa cómplice, una súbita risa, una irreprimible carcajada”</em>. <br />Todo había empezado años antes, cuando toqué el bultito en la teta derecha y no pensé nada, pero pedí turno con la ginecóloga. Después de varios exámenes muy tranquilizadores, la doctora me dio a elegir y decidí sacarlo inmediatamente. Esa elección me salvó la vida: el bultito era un cáncer agresivo.<br />Tenía 33 años, había tenido siempre un cuerpo muy fuerte y la biopsia decía que me esperaban unos cuantos rounds con la muerte. No dudé: iba a dar esa pelea; lo hice con quimioterapia, con psicoanálisis, con una ecléctica medicina alternativa, con rayos, natación y el amor de los demás.<br />Diez meses después de haber palpado el bultito estaba pelada, flaca, sin cejas, débil. Pero los análisis estaban limpios."
19245336,1285555,Luoghi popolati di figure,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,Feltrinelli,true,27291160,1,30,53,15,2,5:3|4:5|3:4|2:3|1:0|total:15,2013,5,9,3.53,15,2,['1285555'],['José Saramago'],['4.02'],[],[],[],"Ci sono luoghi che, raccontati da una grande voce, acquistano una nuova luce. Luoghi che conosciamo bene, come le piazze storiche di certe capitali, o luoghi accanto ai quali passiamo senza neanche guardarli, tanto ci appaiono comuni. José Saramago presta la sua voce al giardino d'inverno, alla casa dell'infanzia, al giardino di Boboli sin oltre la terra, alle rosse sabbie di Marte. Luoghi che assumono un altro aspetto. Luoghi popolati da figure mitiche, luoghi che quasi divengono figure loro stessi. Tratto da “Di questo mondo e degli altri”, pubblicato da Feltrinelli. Numero di caratteri: 51825."
35689577,1285555,Le poesie,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ita,Feltrinelli,true,57173384,2,46,52,14,0,5:3|4:6|3:4|2:0|1:1|total:14,,,,3.71,10,0,['1285555'],['José Saramago'],['4.02'],['17031115'],['Fernanda Toriello'],['4.10'],"Saramago nasce come poeta. Il suo esordio sulla scena letteraria avviene nel 1966 con la pubblicazione della sua prima raccolta di poesie. Ha così inizio un’operazione di scavo importante della parola, che lo condurrà in seguito a un’interessante sperimentazione sulla struttura della frase e la punteggiatura: “E ci sono poeti che sono artisti / e lavorano i loro versi / come un falegname le tavole!”. Tra gli echi delle sue ispirazioni letterarie – Gogol’, Kafka e Pessoa – si fa strada così una poetica che è volta a restituire nuova dignità all’uomo, vero filo rosso di tutta l’estetica di Saramago.<br /><br />Testo originale a fronte"
11568010,1285555,Box Jose Saramago (5 Volumes),8535917829,9788535917826,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450112021l/11568010._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1450112021l/11568010._SX50_.jpg,2010,1,1,por,,false,48222180,1,24,46,12,1,5:4|4:3|3:4|2:1|1:0|total:12,,,,3.83,12,1,['1285555'],['José Saramago'],['4.02'],[],[],[],"Este é Box composto por 05 volumes: - A Viagem do Elefante: Primeiro livro de José Saramago depois do relato autobiográfico Pequenas memórias (2006), é uma ideia que ele elaborava há mais de dez anos, desde que, numa viagem a Salzburgo, na Áustria, entrou por acaso num restaurante chamado O Elefante. Com sua finíssima ironia e muito humor, sua prosa que destila poesia, Saramago reconstrói essa epopéia de fundo histórico e dela se vale para fazer considerações sobre a natureza humana e, também, elefantina. Impelido a cruzar meia Europa por conta dos caprichos de um rei e de um arquiduque, Salomão não decepcionou as cabeças coroadas. Prova de que, remata o autor, sempre se chega aonde se tem de chegar. - A Jangada de Pedra: Racham os Pirineus, a Península Ibérica se desgarra da Europa. Transformada em ilha - Jangada de Pedra -, navega à deriva pelo oceano Atlântico. A esse espetacular acidente geológico somam-se outros insólitos que unem os quatro personagens principais do romance numa viagem apocalíptica e utópica pelos caminhos da linguagem e, por meio dela, pelos da arte e da cultura peninsulares. A Península ibérica vagueia ao acaso de um mar tecido de muitos mitos e história. A história dos povos ibéricos, José Saramago a conta e reconta pela memória de um narrador, múltiplo de si mesmo e dos personagens cujas andanças acompanha. Os mitos se costuram nas pedras da fratura de que se fez a jangada. Neles se recuperam as crônicas, peregrinações de heróis anônimos ou notórios da identidade ibérica, todos notáveis, D. Quixote entre uns, os peregrinos de Santiago de Compostela na Idade Média entre outros. - História do Cerco de Lisboa: A história da tomada de Lisboa aos mouros no ano de 1147 e a crônica de um inesperado encontro amoroso na Lisboa de hoje: duas narrativas, tecidas e entretecidas de maneira brilhante, que fazem da História do cerco de Lisboa uma densa e fascinante meditação sobre a natureza e as relações entre a ficção e a história, o vivido e o narrado. Um dos mestres da literatura portuguesa contemporânea, Saramago explora neste livro as possibilidades do romance como meio de recriar o passado e o presente. - Ensaio Sobre a Lucidez: Num país imaginário, um fenômeno eleitoral inusitado detona uma séria crise política; ao término das apurações, descobre-se um espantoso número de votos em branco - uma ""epidemia branca"" que remete ao ""Ensaio sobre a cegueira"" (1995), do mesmo autor. Neste romance, José Saramago faz uma alegoria sobre a fragilidade do sistema político e das instituições que nos governam. - A Caverna: A caverna é uma história de gente simples: um oleiro, um guarda, duas mulheres e um cão muito humano. Esses personagens circulam pelo Centro, um gigantesco monumento do consumo onde os moradores usam crachá, são vigiados por câmeras de vídeo e não podem abrir as janelas de casa. É no Centro que trabalha o guarda Marçal. Era para o Centro que seu sogro, o oleiro Cipriano, vendia a louça de barro que fabricava artesanalmente na aldeota em que vive - agora, os clientes do Centro preferem pratos e jarros de plástico. Sem outro ofício na vida, Cipriano perde a razão de viver. E a convite do genro, muda-se para o Centro, essa verdadeira gruta onde milhares de pessoas se divertem, comem e trabalham sem verem a luz do sol e da lua."
20322916,1285555,Os Apontamentos,9722104942,9789722104944,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394434790l/20322916._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1394434790l/20322916._SY75_.jpg,1990,,,por,Caminho,false,40690785,3,73,44,11,1,5:3|4:5|3:3|2:0|1:0|total:11,1976,,,4.00,8,1,['1285555'],['José Saramago'],['4.02'],[],[],[],"Editoriais do Diário de Notícias e crónicas publicadas no Diário de Lisboa, onde Saramago sublinha: «No meio de tantas palavras, não encontro senão duas que gostosamente apagaria se não fosse o escrúpulo de proteger o meu próprio respeito. É quando, uma e outra vez, falo de ""jornalistas revolucionários"". Como se não bastasse a ingenuidade de os imaginar assim, ainda fui cair na presunção de me incluir no grupo. Ilusão minha, ilusão nossa.»<br />Em Apontamentos, podemos seguir o olhar de Saramago, nomeadamente, sobre «os emigrantes, hoje e sempre»; «os franceses de torna-viagem»; «as regras da convivência»; «o eufemismo como política», ou «a resistência renegada». Ganhou a língua e toda a literatura portuguesa. Uma forma de conhecer com alguma profundidade o lado militante de José Saramago, que aqui surge de forma bastante evidente, ao contrário das suas obras de ficção, onde as convicções políticas, embora lá, aparecem de forma bastante mais diluída. Para descobrir a fase em que José Saramago alertava para os perigos do fascismo e para as virtudes do socialismo.<br />Diário de Notícias, 9 de outubro de 1998.<br /><br />Caligrafia da capa por MARIA DO CÉU GUERRA"
12053314,1285555,En algún lugar de la Selva Lacandona. Aventuras y desventuras de Don Durito,6077519170,9786077519171,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2008,12,,spa,Ediciones Eón,false,17020653,2,56,43,11,0,5:4|4:3|3:3|2:1|1:0|total:11,2008,12,1,3.91,11,0,"['9267', '5046050', '1285555']","['Subcomandante Marcos', 'Beatriz Aurora', 'José Saramago']","['4.16', '3.91', '4.02']",[],[],[],"""Si para los de arriba, los de abajo somo sólo insectos, ¡piquémosles!<br />En este libro pica un escarabajo andante, insecto a mucha honra, que gusta llamarse Don Durito de la Lacandona. <br />Y con él clava sus aguijones el subco Marcos, que no ha perdido las mañas y quién sabe si ha perdido el pelo, y el viejo Antonio y muchos otros bichos picones y jodones y respondones, que picando cuentan.<br />Mientras vuelan entre los dibujos y los colores de la Aurora, ellos nos cuentan qué ha pasado en estos años últimos allá en Chiapas, México, y en el mundo, y en el universo también, porque cuando se ponen a picar y a contar no hay quién los pare.<br />Y se agradece. Picando y contando, ellos nos ayudan a curarnos de la solemnidad tradicional y las rutinas de la resignación y la tristeza y otras dolencias que dicen ser irremediables. <br /><br /><i>Eduardo Galeano</i>"
9878244,1285555,Democracia y Universidad,8499380395,9788499380391,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516536710l/9878244._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1516536710l/9878244._SY75_.jpg,2010,,,spa,,false,14770048,3,37,43,10,3,5:6|4:1|3:3|2:0|1:0|total:10,2013,1,1,4.30,5,1,['1285555'],['José Saramago'],['4.02'],[],[],[],"No hay solución para la universidad, para sus problemas, si no se encuentra solución antes a los problemas de la enseñanza primaria y media; todo es un bloque homogéneo y coherente... A la universidad tendrían que llegar alumnos instruidos y educados. ¿Cómo hacerlo? Habrá que encontrar las fórmulas. Lo contrario es no respetarse, jugar con malas cartas una partida que no puede acabar bien. Y recordemos que la mesa de juego es la sociedad. La universidad es el último tramo formativo en el que el estudiante se puede convertir, con plena conciencia, en ciudadano; es el lugar de debate donde, por definición, el espíritu crítico tiene que florecer: un lugar de confrontación, no una isla donde el alumno desembarca para salir con un diploma. No se trata sólo de instruir, sino de educar. Y, desde dentro, repercutir en la sociedad. Aprendizaje de la ciudadanía, eso es lo que creo sinceramente que falta. Porque, queramos o no, la democracia está enferma, gravemente enferma, y no es que yo lo diga, basta mirar el mundo..."
13415388,1285555,Arte do Ocidente - A idade média românica e gótica,9723310813,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326739880l/13415388._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1326739880l/13415388._SX50_.jpg,1993,,,por,"Editiorial Estampa, Lda.",false,2426458,7,42,41,11,2,5:4|4:2|3:3|2:2|1:0|total:11,1938,,,3.73,6,0,"['363979', '1285555']","['Henri Focillon', 'José Saramago']","['3.88', '4.02']",[],[],[],
18365181,1285555,Este mundo de injustiça globalizada,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377134362l/18365181._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1377134362l/18365181._SX50_.jpg,,,,por,,false,25969485,2,29,38,9,0,5:6|4:1|3:1|2:0|1:1|total:9,,,,4.22,8,0,['1285555'],['José Saramago'],['4.02'],[],[],[],
54119,1285555,Candida Hofer: Em Portugal - In Portugal,3829602790,9783829602792,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2007,1,30,,Schirmer/Mosel,false,52766,1,20,36,9,4,5:3|4:4|3:1|2:1|1:0|total:9,2007,1,30,4.00,9,4,"['282057', '30571', '1285555']","['Candida Höfer', 'Shelley Rice', 'José Saramago']","['4.19', '4.27', '4.02']",[],[],[],"Portugal is a small country with a great past. Vasco da Gama's discovery of the sea route to India turned the independent kingdom of Portugal into the leading sea and colonial power in the Western world. Lisbon, presumably founded by the Phoenicians, was one of Europe's richest cities in the heyday of the Age of Discovery. Today, Portugal's monasteries and churches, its palaces, libraries, opera houses, and museums which have survived evoke past glory with immense murals composed of colored tiles and ornate sculptural décor. <p>We are publishing the volume to coincide with Candida Hofer's exhibition of her Portugal photos at Centro Cultural de Belém, Lisbon. Portuguese writer and 1998 Nobel Prize Winner for Literature, José Saramago, has written an essay for this catalog.</p>"
3711960,1285555,Somos cuentos de cuentos,0084092547,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2001,11,,por,Aguilar,false,3755535,1,33,33,7,1,5:5|4:2|3:0|2:0|1:0|total:7,2001,11,,4.71,7,1,['1285555'],['José Saramago'],['4.02'],[],[],[],
7287944,1285555,Quatro Cavaleiros a pé,9898160527,9789898160522,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260274242l/7287944._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1260274242l/7287944._SX50_.jpg,2009,,,por,Cais,false,8547901,1,25,32,9,1,5:0|4:5|3:4|2:0|1:0|total:9,2009,1,1,3.56,9,1,"['1285555', '3220870', '3220871']","['José Saramago', 'Padrões Culturais', 'Associação e da Revista CAIS']","['4.02', '3.56', '3.56']",[],[],[],"Colecção Comemorativa dos 15 anos da Associação e da Revista CAIS, a Revista que Desperta Consciências e Ajuda os Sem-Abrigo.<br />15 Anos, 15 Livros Ilustrados, 15 Autores<br /><br />No âmbito das comemorações do 15º aniversário da CAIS, 15 autores lusófonos cederam gentilmente 15 contos, e todos foram ilustrados por alunos da Escola Ar.Co.<br />Fundada em 1994, a CAIS é uma Associação de Solidariedade Social sem fins lucrativos, reconhecida como pessoa colectiva de utilidade pública.<br />Tem como missão contribuir para o melhoramento global das condições de vida de pessoas sem casa/lar, social e economicamente vulneráveis, em situação de privação, exclusão e risco.<br />A primeira criação desta associação foi a Revista CAIS. O seu principal objectivo é despertar os leitores e a opinião pública em geral, para as problemáticas sociais relacionadas com os sem-abrigo e com outras formas de exclusão.<br />As vendas revertem para os vendedores (70%). É distribuída por instituições de cariz social em todo o país, que seleccionam, entre os seus utentes, os vendedores CAIS.<br /><br />Estes 15 livros vêm marcar a comemoração dos 15 anos da CAIS, para que associações como esta possam continuar a existir, por forma a ajudar a melhorar a nossa sociedade.<br /><br />Lendo estes livros, irá perceber realidades diferentes do nosso dia-a-dia, e seguramente os seus sentidos ficarão mais despertos em relação aos simples gestos que poderão contribuir para um dia diferente de quem vive na rua."
11849445,1285555,Poemas,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1314134179l/11849445._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1314134179l/11849445._SX50_.jpg,2009,1,,por,Leya,false,16805250,1,26,31,7,1,5:3|4:4|3:0|2:0|1:0|total:7,2009,1,,4.43,7,1,"['1011052', '579958', '5147969', '849968', '981105', '4821437', '1411393', '2892828', '928079', '2883450', '884320', '5147970', '5147971', '1587628', '1001691', '5147972', '49680', '5147973', '5147974', '4556787', '5147975', '5147976', '1285555', '5147978', '662162', '5147979', '5147980', '1662285']","['Manuel Alegre', 'Fernando Pinto do Amaral', 'Guita Jr.', 'Maria Teresa Horta', 'Nuno Júdice', 'Conceição Lima', 'Afonso de Melo', 'João Melo', 'Pedro Mexia', 'Vasco Graça Moura', 'Ondjaki', 'Luís Carlos Patraquim', 'João Aparício', 'Isabel Cristina Pires', 'António Ramos Rosa', 'Heliodoro Baptista', 'Mia Couto', 'Gastão Cruz', 'Maria Alexandre Dáskalos', 'Rita Taborda Duarte', 'Ana Marques Gastão', 'Manuel Gusmão', 'José Saramago', 'João Rui de Sousa', 'Pedro Tamen', 'Paula Tavares', 'Paulo Teixeira', 'José Carlos de Vasconcelos']","['3.69', '4.31', '4.44', '3.86', '3.70', '3.96', '3.55', '3.61', '3.47', '3.79', '3.91', '3.72', '4.43', '3.00', '4.03', '4.25', '3.94', '3.94', '4.27', '3.73', '3.85', '4.05', '4.02', '3.89', '3.89', '3.12', '4.08', '4.04']",[],[],[],
