id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
2364284,5835922,أولاد حارتنا,9770915343,9789770915349,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2006,5,1,ara,دار الشروق,false,14413597,53,58850,90780,22136,2606,5:10031|4:6962|3:3232|2:1170|1:741|total:22136,1959,,,4.10,19268,2257,"['5835922', '4273240']","['Naguib Mahfouz', 'نجيب محفوظ']","['3.93', '4.00']",[],[],[],رواية<br /><br />يجلس الجبلاوي في بيته الكبير المحاط بالحدائق واﻷسوار العالية ومن حوله أحفاده الذين يتنازعون للحصول على وقفه، ويقوم الفتوات بابعاد هؤلاء عن جنته اﻷرضية، حيث استقرت ذريته خارج أسوار البيت الكبير، وبالرغم من فقرهم الا انهم لم يكفو عن الدعاء بأن ينزل الجبلاوي اليهم ويترك عزلته ويوزع تركته ويخلصهم من بطش الفتوات فيسود الخير على الجميع، ويظهر في كل جيل هذا المخلص والذي يتعلق به الناس وينتفضو معه ضد الفتوات، ولكن الجشع والجهل يرجعهم في اخر المطاف الى ما كانت عليه الاوضاع ويبقى الفقر والمعاناة مصيرهم الذي لا مفر منه.<br />يصف محفوظ في هذه الرواية الرائعة القهر وشوق الناس إلى الخلاص من أنفسهم، وكيف ان المبادئ يمكن أن تتغير بتأرجح النفوس البشرية، وكيف ان الاعمال الخيرة تقع تحت يد الفساد والمفسدين.<br />تعد هذه الرواية من أشهر روايات اﻷديب الراحل وأكثرها إشكالية وقد نوهت اﻷكاديمية السويدية بها عندما منحت نجيب محفوظ جائزة نوبل للآداب.
20635018,5835922,"Sengketa (Aulad Haratina, Buku 1)",9799075882,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390705408l/20635018._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1390705408l/20635018._SY75_.jpg,1999,9,,ind,Pustaka Pelajar Offset,false,39923810,1,40,48,13,1,5:3|4:6|3:2|2:1|1:1|total:13,1999,9,1,3.69,13,1,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],"Sebuah novel kontroversial ... <br />Karena cerita, para pelaku dan jalinan peristiwanya dinilai sebagai pantulan kisah-kisah para Nabi.<br />Novel ini adalah bagian pertama dari lima serial Aulad Haratina (Anak-anak Kampung Kami), karya Najib Mahfuzh (=Naguib Mahfouz)."
43393069,5835922,Vicolo del mortaio - Il ladro e i cani. Nobel 1988.,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1991,,,ita,Utet,false,67419906,1,28,48,12,3,5:3|4:6|3:3|2:0|1:0|total:12,,,,4.00,12,3,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],
36647286,5835922,حادثة,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418581,1,31,45,14,2,5:2|4:1|3:9|2:2|1:0|total:14,,,,3.21,14,2,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
36647094,5835922,الشر المعبود,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,58418410,1,28,44,11,2,5:2|4:7|3:2|2:0|1:0|total:11,,,,4.00,11,2,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
193472,5835922,Relatos de Alejandría,9507531629,9789507531620,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421097825l/193472._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1421097825l/193472._SY75_.jpg,,,,,Cántaro,false,2235635,1,24,42,11,1,5:2|4:6|3:2|2:1|1:0|total:11,2005,,,3.82,11,1,"['6275118', '51724', '86404', '247576', '1461', '7732', '5835922', '8166']","['Antonio Oviedo', 'Constantinos P. Cavafy', 'E.M. Forster', 'Giuseppe Ungaretti', 'Gustave Flaubert', 'Marguerite Yourcenar', 'Naguib Mahfouz', 'Lawrence Durrell']","['3.91', '4.35', '3.88', '4.30', '3.69', '4.11', '3.93', '4.02']",[],[],[],"""La ciudad no hace nada. No oyes nada, salvo el ruido del mar y los ecos de una historia extraordinaria.""<br />Lawrence Durrell<br /><br />Célebre por ser la ciudad cantada por Kavafis y luego por Lawrence Durrell, Alejandría cuenta con un privilegio más que especial: pertenecer más a la leyenda que a la realidad. Su gente y sus calles encandilaron a otros escritores –Mahfuz, Flaubert, Yourcenar, entre otros–, que perpetuaron una imagen ambivalente y nostálgica de la ciudad fundada por Alejandro de Macedonia. Esta antología pretende conciliar estas miradas o cuantificarlas en una semblanza única y original, que abreva en las historias íntimas para reconstruir el perfil de una ciudad única."
1760021,5835922,Nouvelles arabes du Proche-Orient,2266029053,9782266029056,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1989,,,fre,Pocket,false,1757951,1,29,42,10,0,5:4|4:4|3:2|2:0|1:0|total:10,1989,1,1,4.20,10,0,"['5481957', '439409', '806748', '5835922']","['Various', 'Boutros Hallaq', 'Yves Gonzalez-Quijano', 'Naguib Mahfouz']","['3.98', '3.78', '3.79', '3.93']",[],[],[],
35559788,5835922,كيدهن,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,56986714,1,52,42,12,4,5:2|4:3|3:6|2:1|1:0|total:12,,,,3.50,12,4,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة من للكاتب العبقري نجيب محفوظ
36625979,5835922,أهل القمة,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,58387810,1,27,41,11,0,5:2|4:5|3:3|2:1|1:0|total:11,,,,3.73,11,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
41971747,5835922,Half a Day,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576055271l/41971747._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1576055271l/41971747._SY75_.jpg,1911,,,,,false,65503247,1,22,39,9,3,5:3|4:6|3:0|2:0|1:0|total:9,,,,4.33,9,3,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],“Half a Day” by Naguib Mahfouz is an allegorical short story that reflects the journey of life and the speed in which it begins and ends.
31685022,5835922,"On Art, Literature and History: Essays",9386050005,9789386050007,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,52358155,1,55,37,9,4,5:4|4:3|3:1|2:1|1:0|total:9,,,,4.11,9,4,['5835922'],['Naguib Mahfouz'],['3.93'],['13604754'],['Aran Byrne'],['3.90'],
20942784,5835922,عبد الناصر واليسار المصري,9773210014,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,روز اليوسف,false,40313923,1,59,37,10,1,5:2|4:3|3:5|2:0|1:0|total:10,,,,3.70,10,1,"['2705376', '6882461', '4734791', '7910239', '4273240', '4980980', '5786195', '7910240', '7910241', '7910242', '3099290', '5835922']","['فؤاد زكريا', 'فتحي خليل', 'صلاح حافظ', 'فيليب جلاب', 'نجيب محفوظ', 'أبو سيف يوسف', 'أحمد طه', 'أديب ديمترى', 'جسين ذو الفقار', 'كمال رفعت', 'محمد عودة', 'Naguib Mahfouz']","['3.79', '3.54', '3.95', '3.47', '4.00', '3.21', '2.58', '3.70', '3.70', '3.70', '3.45', '3.93']",[],[],[],
31935554,5835922,حزن وسرور,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,52590345,1,56,36,11,1,5:2|4:3|3:3|2:2|1:1|total:11,,,,3.27,11,1,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],
34971275,5835922,من مذكرات شاب,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,56246526,1,63,34,12,3,5:0|4:2|3:7|2:2|1:1|total:12,,,,2.83,12,3,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة من للكاتب العبقري نجيب محفوظ
34431527,5835922,الأعمال الكاملة لنجيب محفوظ 5,9770917834,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488311787l/34431527._SX98_SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488311787l/34431527._SX50_SY75_.jpg,2006,,,ara,دار الشروق,false,55537891,1,38,34,8,1,5:3|4:4|3:1|2:0|1:0|total:8,2006,,,4.25,8,1,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],ميرامار<br />أولاد حارتنا<br />خمارة القط الأسود<br />تحت المظلة
36648045,5835922,الحجرة رقم 12,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58419521,1,64,34,9,2,5:2|4:3|3:4|2:0|1:0|total:9,,,,3.78,9,2,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
48734398,5835922,نبقة في الحصن القديم,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573242996l/48734398._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1573242996l/48734398._SX50_.jpg,,,,ara,بوابة الأهرام,false,74101210,1,49,33,10,5,5:1|4:2|3:6|2:1|1:0|total:10,,,,3.30,10,5,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],
31844863,5835922,أحزان الطفولة,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,52512926,1,40,30,10,0,5:2|4:1|3:3|2:3|1:1|total:10,,,,3.00,10,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],
31846637,5835922,الرجل الذى لا يقاوم,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,52515143,2,38,30,8,0,5:2|4:3|3:2|2:1|1:0|total:8,,,,3.75,5,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],
25928245,5835922,نجيب محفوظ - ثرثرة على البحر,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437156864l/25928245._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1437156864l/25928245._SX50_.jpg,1993,,,ara,دار ومطابع المستقبل - بالفجالة بالقاهرة وصفية زغلول بالاسكندرية,false,45820551,1,36,29,9,1,5:1|4:2|3:4|2:2|1:0|total:9,1993,1,1,3.22,9,1,"['14169655', '5835922']","['عادل ناشد', 'Naguib Mahfouz']","['3.22', '3.93']",[],[],[],أحاديث وحوارات مع نجيب محفوظ
36652759,5835922,السماء السابعة,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,58426213,1,19,29,7,2,5:3|4:2|3:2|2:0|1:0|total:7,,,,4.14,7,2,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
32165675,5835922,فضيحة في القاهرة,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474451050l/32165675._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474451050l/32165675._SX50_.jpg,1953,11,,ara,نادي القصّة,false,52803179,1,67,29,7,2,5:2|4:4|3:1|2:0|1:0|total:7,1953,11,,4.14,7,2,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],يصوّر لنا نجيب محفوظ في هذه الرّواية حياة مجموعة من الطلبة في جامعة القاهرة خلال فترة حكم الملك فؤاد،<br />فيصفُ لنا المظاهر المميّزة لتلك الفترة من أحزابٍ وتيّاراتٍ سياسيّة مختلفة وأفكارٍ جديدة منتشرة بين الشّباب، ويصوّر الفرق الشاسع بين الطبقة الأرستقراطيّة التّي تعيشُ ببذخٍ فاضح وطبقة الفقراء المعدومين، ويدخلنا إلى أعماق شخصيّات الرواية وماينشبُ فيها من صراعاتٍ بين القيمِ المختلفة بأسلوبٍ مشوّقٍ ممتعٍ فيه من الإبداع مايجعل القارئ لايترك الرواية حتّى سطرها الأخير.
36155035,5835922,هذا القرن,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,57762643,1,23,28,7,1,5:1|4:5|3:1|2:0|1:0|total:7,,,,4.00,7,1,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة من للكاتب العبقري نجيب محفوظ
36417268,5835922,بذلة الأسير,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,58114043,1,22,28,8,1,5:1|4:2|3:5|2:0|1:0|total:8,,,,3.50,8,1,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة من للكاتب العبقري نجيب محفوظ
36096116,5835922,Maut Lebih Kejam daripada Cinta,,9786026651044,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503307507l/36096116._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1503307507l/36096116._SX50_.jpg,2017,8,15,ind,Basabasi,false,57679781,1,21,27,8,4,5:1|4:1|3:6|2:0|1:0|total:8,,,,3.38,8,4,"['13450', '1219904', '1455', '8550', '5835922', '121407', '1285555']","['Gabriel García Márquez', 'Anton Kurnia', 'Ernest Hemingway', 'Yasunari Kawabata', 'Naguib Mahfouz', 'Mo Yan', 'José Saramago']","['3.97', '3.68', '3.83', '3.75', '3.93', '3.72', '4.02']",[],[],[],"Terlepas dari beragam kontroversinya, Hadiah Nobel Sastra adalah salah satu puncak tertinggi pencapaian seorang sastrawan melalui karyanya di pentas sastra dunia. Dalam antologi ini, kita bisa menatap dari dekat puncak pencapaian para sastrawan terkemuka di berbagai belahan dunia dan zaman itu dalam bentuk prosa. Cerita-cerita di dalamnya amat beragam. Tema yang diangkat meluas dari kisah cinta kasih keluarga hingga kritik sosial budaya.<br /><br />Berikut cerpenis-cerpenis dunia yang hadir dalam buku ini: Bjornstjerne Bjornson, Camilojose Cela, Rudyard Kipling, Octavio Paz, Rabindranath Tagore, Nadine Gordimer, Wladyslaw Reymont, Toni Morrison, John Galsworthy, Kenzaburo Oe, Ernest Hemingway, Jose Saramago, Albert Camus, J.M. Coetzee, John Steinbeck, Elfriede Jelinek, Jean-Paul Sartre, Harold Pinter, Miguel Angel Asturias, Orhan Pamuk, Yasunari Kawabata, Mario Vargas Llosa, Gabriel Garcia Marquez, Mo Yan, Naguib Mahfouz."
36647318,5835922,الصمت,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,58418627,1,43,27,9,1,5:0|4:2|3:6|2:0|1:1|total:9,,,,3.00,9,1,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
21399071,5835922,Mbrëmje e bekuar,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1584497471l/21399071._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1584497471l/21399071._SX50_.jpg,2007,,,sqi,ABC,false,40696456,4,27,26,9,0,5:0|4:1|3:7|2:0|1:1|total:9,2007,1,1,2.89,3,0,"['5835922', '8025308']","['Naguib Mahfouz', 'Lili Bare']","['3.93', '2.75']",[],[],[],
52040913,5835922,الصعود إلى القمر,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,true,72312236,1,13,26,9,2,5:1|4:2|3:3|2:1|1:2|total:9,,,,2.89,9,2,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],
36647413,5835922,البارمان,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,58418718,1,18,25,7,0,5:0|4:4|3:3|2:0|1:0|total:7,,,,3.57,7,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
34431591,5835922,الأعمال الكاملة لنجيب محفوظ 8,9770917869,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488311815l/34431591._SX98_SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488311815l/34431591._SX50_SY75_.jpg,2006,,,ara,دار الشروق,false,55537974,1,30,24,6,1,5:2|4:2|3:2|2:0|1:0|total:6,2006,,,4.00,6,1,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],الحب فوق هضبة الهرم<br />الشيطان يعظ<br />عصر الحب<br />افراح القبة<br />ليالى الف ليلة
36647436,5835922,الرجل السعيد,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418738,1,20,24,7,1,5:0|4:3|3:4|2:0|1:0|total:7,,,,3.43,7,1,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
36647996,5835922,عنبر لولو,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58419464,1,17,24,8,3,5:1|4:1|3:4|2:1|1:1|total:8,,,,3.00,8,3,['5835922'],['Naguib Mahfouz'],['3.93'],[],[],[],قصة قصيرة
34431538,5835922,الأعمال الكاملة لنجيب محفوظ 6,9770917842,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488311793l/34431538._SX98_SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488311793l/34431538._SX50_SY75_.jpg,2006,,,ara,دار الشروق,false,55537911,1,29,24,6,0,5:2|4:2|3:2|2:0|1:0|total:6,2006,,,4.00,6,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],حكاية بلا بداية ولا نهاية<br />شهر العسل<br />المرايا<br />الحب تحت المطر<br />الجريمة<br />الكرنك
37803246,5835922,قسمتي ونصيبي,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,59474580,1,20,24,6,0,5:2|4:2|3:2|2:0|1:0|total:6,,,,4.00,6,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
36647117,5835922,نكث الأمومة,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,58418434,1,36,23,6,1,5:0|4:5|3:1|2:0|1:0|total:6,,,,3.83,6,1,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
8664012,5835922,La esposa deseada,8427025858,9788427025851,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,spa,Martínez Roca,false,13535521,2,12,23,7,1,5:1|4:2|3:3|2:0|1:1|total:7,2000,3,,3.29,6,1,"['5835922', '16662313']","['Naguib Mahfouz', 'Naguib Mahfuz']","['3.93', '3.99']",['16150245'],['M. Luisa Prieto'],['3.33'],
36648031,5835922,نافذة في الدور الخامس والثلاثين,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,58419509,3,35,23,7,1,5:0|4:2|3:5|2:0|1:0|total:7,,,,3.29,4,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],قصة قصيرة
31935264,5835922,أول أبريل,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,ara,,false,52590044,1,44,23,6,1,5:1|4:3|3:2|2:0|1:0|total:6,,,,3.83,6,1,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],
31935840,5835922,فتاة العصر,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,52590735,1,41,23,6,0,5:2|4:1|3:3|2:0|1:0|total:6,,,,3.83,6,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],
31935020,5835922,المرض المتبادل,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,52589797,1,30,22,6,0,5:1|4:2|3:3|2:0|1:0|total:6,,,,3.67,6,0,"['5835922', '5835922']","['Naguib Mahfouz', 'Naguib Mahfouz']","['3.93', '3.93']",[],[],[],
20873643,5835922,Noveller för Världens Barn 2009,,9789177366010,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392854979l/20873643._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1392854979l/20873643._SY75_.jpg,2009,9,17,swe,Informationsförlaget,false,40212400,1,28,22,7,3,5:0|4:2|3:4|2:1|1:0|total:7,2009,9,17,3.14,7,3,"['6552275', '5223', '72154', '5835922', '7927', '45712', '18791', '25022', '123374', '14982908', '14929783', '128382', '6878', '237227', '27069', '848753', '319950', '37086', '146755', '72842', '1385094', '38266', '1314911', '3154635', '326622', '1354938', '5484302', '843456', '13553962', '25824', '232932', '1455', '838298']","['Mats Söderlund', 'Franz Kafka', 'غسان كنفاني', 'Naguib Mahfouz', 'Norman Mailer', 'Katherine Mansfield', 'Guy de Maupassant', 'Jean Rhys', 'Cora Sandel', 'Alexandr Solzjenitsyn', 'Anton Tjechov', 'Leo Tolstoy', 'John Updike', 'Yvonne Vera', 'Richard Yates', 'Barbro Alving', 'Victoria Benedictsson', 'Karin Boye', 'Stig Claesson', 'Tage Danielsson', 'Lars Forssell', 'Selma Lagerlöf', 'Lars Molin', 'Pär Rådström', 'Göran Tunström', 'Elin Wägner', 'Sandro Key-Åberg', 'Sonja Åkesson', 'Zhang Ailing', 'Julio Cortázar', 'Nikolai Gogol', 'Ernest Hemingway', 'Maria Jotuni']","['3.39', '3.89', '4.05', '3.93', '3.82', '3.78', '3.86', '3.65', '3.95', '3.14', '3.64', '4.06', '3.80', '3.70', '3.91', '3.89', '3.51', '3.79', '3.56', '3.84', '3.17', '3.85', '3.36', '3.65', '3.75', '3.63', '3.22', '3.50', '2.90', '4.22', '4.04', '3.83', '3.43']",[],[],[],"Noveller för Världens Barn 2009 är den sjätte utgåvan i ordningen.<br /><br />I årets bok får du ta del av mästerverk ur världslitteraturen från fem kontinenter! <br />De medverkande internationella författarna 2009 är Zhang Ailing, Julio Cortázar, Nikolaj Gogol, Ernest Hemingway, Maria Jotuni, Franz Kafka, Ghassan Kanafani, Naguib Mahfouz, Norman Mailer, Katherine Mansfield, Guy de Maupassant, Jean Rhys, Cora Sandel, Alexandr Solzjenitsyn, Anton Tjechov, Leo Tolstoj, John Updike, Yvonne Vera och Richard Yates. <br /><br />De svenska författarna är: Barbro Alving, Victoria Benedictsson, Karin Boye, Stig Claesson, Tage Danielsson, Lars Forssell, Selma Lagerlöf, Lars Molin, Pär Rådström, Göran Tunström, Elin Wägner, Sandro Key-Åberg och Sonja Åkesson.<br /><br />Novellprojektet har pågått sedan 2004 och de som följt det har kunnat glädja sig åt att få möta ett drygt hundratal författarskap! Många nya läsupplevelser och nyupptäckter av författare, som man kanske inte kände till tidigare har därmed kunnat erbjudas bokläsarna, liksom återseende av välkända och gamla kära favoriter."
