id,author_id,title,isbn,isbn13,country_code,image_url,small_image_url,publication_year,publication_month,publication_day,language_code,publisher,is_ebook,work_id,total_editions_count,total_added_by,total_rating_sum,total_rating_count,total_text_reviews_count,rating_dist,original_publication_year,original_publication_month,original_publication_day,average_rating,ratings_count,text_reviews_count,authors_ids,authors_names,authors_average_rating,translators_ids,translators_names,translators_average_rating,description
25775268,2147,Vlati trave,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435009288l/25775268._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435009288l/25775268._SY75_.jpg,1969,,,srp,"Izdavačko preduzeće „Rad”, Beograd",false,28117,2123,222073,357332,86695,2484,5:39207|4:26990|3:14376|2:4087|1:2035|total:86695,1892,,,4.12,4,0,"['1438', '3506416']","['Walt Whitman', 'Dušanka Perović']","['4.13', '3.56']","['2147', '1108325', '6153933']","['Ivo Andrić', 'Tin Ujević', 'Tihomir Vučković']","['4.31', '4.41', '4.12']","Whitman is today regarded as America's Homer or Dante, and his work the touchstone for literary originality in the New World. In Leaves of Grass, he abandoned the rules of traditional poetry - breaking the standard metred line, discarding the obligatory rhyming scheme, and using the vernacular. Emily Dickinson condemned his sexual and physiological allusions as `disgraceful', but Emerson saw the book as the `most extraordinary piece of wit and wisdom that America has yet contributed'. A century later it is his judgement of this autobiographical vision of the vigour of the American nation that has proved the more enduring. This is the most up-to-date edition for student use, with full critical apparatus."
25793184,2147,"Drinos tiltas. Ant proto ribos (Pasaulinės literatūros biblioteka, #111)",5415001670,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435227417l/25793184._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435227417l/25793184._SY75_.jpg,1988,,,lit,Vaga,false,45645014,1,15,31,7,0,5:3|4:4|3:0|2:0|1:0|total:7,1988,1,1,4.43,7,0,"['2147', '4788751', '19976021', '62421']","['Ivo Andrić', 'Иво Андрић', 'Ivas Andričius', 'Miroslav Krleža']","['4.31', '4.57', '4.43', '3.84']",['7339289'],['Stasys Sabonis'],['3.95'],"I. Andričiaus(1892-1975), Nobelio premijos laureato, istorinis romanas - kronika. ""Drinos tiltas"" vaizduoja Bosnijos tautų likimą turkų ir Austrijos-Vengrijos priespaudoje. M. Krležos (1893-1981) satyrinio-publicistinio romano ""Ant proto ribos"" centre - buržuazinės miesčionijos moralinė ir politinė veidmainystė."
35994284,2147,Priče o deci,,9788663690912,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502348591l/35994284._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1502348591l/35994284._SX50_.jpg,2016,,,srp,Nova knjiga,false,57557282,3,13,30,7,2,5:3|4:3|3:1|2:0|1:0|total:7,,,,4.29,7,2,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"„Mali ljudi, koje mi zovemo deca, imaju svoje velike bolove i druge patnje, koje posle kao mudri i odrasli ljudi zaboravljaju. Upravo gube ih iz vida“, zapisao je Andrić u svojoj pripovijetki „Deca“. Ova zbirka priča tematski obuhvata Andrićeve pripovijetke fokusirane na temu djetinjstva, na nostalgiju i konflikte ovog, po mnogima, najuticajnijeg dijela ljudskog života. Majstorskim pripovjedačkim potezima i lirskim, često potresnim evokacijama, Andrić prikazuje period djetinjstva, ne prosto kao neko bezbrižno vrijeme pripreme za stvarni život, već kao period života prepun iskustva i svoje posebne vrste mudrosti."
2935879,2147,Ivo Andric U Dnevniku Rodoljuba Colakovica,8641901086,9788641901085,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,,,,,,false,2965267,1,15,29,6,0,5:5|4:1|3:0|2:0|1:0|total:6,,,,4.83,6,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
13571593,2147,Ispovijed i druge priče,9533034621,9789533034621,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333273250l/13571593._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1333273250l/13571593._SY75_.jpg,2012,,,,Naklada Ljevak,false,19151851,1,18,29,7,0,5:3|4:2|3:2|2:0|1:0|total:7,2012,1,1,4.14,7,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
23282464,2147,"Kod kazana, Veletovci, Čudo u Olovu, Zuja, Pismo iz 1920. godine, Znakovi",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411979168l/23282464._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411979168l/23282464._SY75_.jpg,,,,srp,,false,42820258,1,17,27,6,0,5:3|4:3|3:0|2:0|1:0|total:6,,,,4.50,6,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
26213664,2147,Izabrane pripovetke,,9788617180179,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441214765l/26213664._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441214765l/26213664._SY75_.jpg,2012,,,srp,Zavod za udžbenike,false,46194721,1,13,26,6,0,5:3|4:2|3:1|2:0|1:0|total:6,2012,1,1,4.33,6,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
2935880,2147,Diplomatski Spisi,8607006843,9788607006847,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1992,,,srp,Prosveta (Belgrade),false,2965268,1,10,25,6,0,5:3|4:1|3:2|2:0|1:0|total:6,1992,1,1,4.17,6,0,"['2147', '4486403']","['Ivo Andrić', 'Miladin Milošević']","['4.31', '4.17']",[],[],[],=Diplomatic Writings
34804561,2147,Priče o snovima,,9788664571180,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491382690l/34804561._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1491382690l/34804561._SX50_.jpg,2017,4,,srp,Dereta,false,56018095,1,18,25,6,0,5:2|4:3|3:1|2:0|1:0|total:6,,,,4.17,6,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"San nije uvek olakšanje, nije ni puko pribežište ni dar najsiromašnijima, nikom i svakom, ni prekor pohlepnima. U predelima i vremenu, po liticama i kasabama, krošnjama i krovovima, u svako doba dana i noći čuči tajna potrebe za snom, ali ne kao zahtev i porudžbina, već kao neizvesna i neizbežna borba s okolnostima. Tvorac priče i sledbenik njene sadašnjosti u čitanju zna da je san dokaz pozlaćene smrtnosti, svesti o iskušenju i sudbini. Andrić se bliži snu uzvišenim saučešćem sa svojim likovima. Sve je tako uobličeno, utvrđeno, ovekovečeno, dokazano, neporecivo i okamenjeno i sve je tako zapisano, istkano i žigosano da ti se čini da od stvarnosti i nepobitnosti, od vremena i istorije i sudbine, nema ustuka. Tako to izgleda i kad se, kujundžijski opkivajući priču sjajem dubokih i neiscrpnih značenja, opisuje i priziva smisao i ideju sna kao spisateljski domet kome stremi – da se priča događa upravo sada, kada se čita.<br />Nije san samo predah ili predznak, izbavljenje ili proročanstvo. I kod Andrića, snovi nisu samo reči, provokacije, značenja, oblici, zagonetke ili predskazanja, naprotiv – kod njega su snovi celina koja blista, ozaruje i raduje u prostoru i vremenu gde se događaji koji zavrede mogu desiti i u vrhunskoj priči kao i u snu, da traju, kao beskraj trenutka..."
35669961,2147,Priče - Sve priče u jednoj knjizi,,9788652126231,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499986180l/35669961._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1499986180l/35669961._SX50_.jpg,2017,,,srp,"Laguna, Beograd",false,57133227,4,49,24,5,1,5:4|4:1|3:0|2:0|1:0|total:5,2017,7,11,4.80,5,1,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"Sve priče u jednoj knjizi.<br /><br />Povodom 125. godišnjice rođenja.<br /><br />„Ponekad izgleda da čovečanstvo od prvog bleska svesti, kroz vekove priča samo sebi, u milion varijanata, uporedo sa dahom svojih pluća i ritmom svoga bila, stalno istu priču. A ta priča kao da želi, poput pričanja legendarne Šeherezade, da zavara krvnika, da odloži neminovnost tragičnog udesa koji nam preti, i produži iluziju života i trajanja.“ Ivo Andrić<br /><br />Od 1920. do kraja života, za više od pola veka svog plodnog stvaralačkog rada, Andrić je napisao više od sto priča koje se mogu uvrstiti u svaku antologiju svetske priče. Majstor kratke prozne forme, samo naizgled tradicionalan u naraciji i stilu pripovedanja, Andrić zapravo pripada onim velikanima savremene svetske priče koji se uvek čitaju sa novim uzbuđenjem, lako i u dahu. Štaviše, kako vreme prolazi, Andrić je sve moderniji. <br /><br />Bilo da pripoveda o bosanskim Muslimanima, Turcima ili Jevrejima, o ženama, gradovima ili fratrima, o neobičnim likovima koje je upoznao ili zamislio u Sarajevu, Višegradu ili Beogradu, Andrić sa neodoljivom ironijom, prepoznatljivim i jedinstvenim stilom uspeva u svojim pričama da čitaoca uvek iznova, kako je sam umeo da kaže, „iznenadi nečim poznatim“.<br /><br />U govoru pod nazivom „O priči i pričanju“, koji je održao prilikom primanja Nobelove nagrade u Stokholmu 1961. godine, Andrić će sam sublimirati svoj pripovedački kredo: „Pripovedač možda priča sam sebi svoju priču, kao dete koje peva u mraku da bi zavaralo svoj strah? Ili je cilj toga pričanja da nam osvetli, bar malo, tamne puteve na koje nas često život baca, i da nam o tom životu, koji živimo ali koji ne vidimo i ne razumemo uvek, kaže nešto više nego što mi, u svojoj slabosti, možemo da saznamo i shvatimo.“"
17979156,2147,Новели,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369586358l/17979156._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1369586358l/17979156._SX50_.jpg,1976,,,bul,Христо Г. Данов,false,25208318,1,15,23,5,0,5:3|4:2|3:0|2:0|1:0|total:5,1976,1,1,4.60,5,0,"['2147', '4204548']","['Ivo Andrić', 'Иво Андрич']","['4.31', '4.03']","['7869898', '5194135', '7390963', '7869899']","['Лиляна Райнова', 'Жела Георгиева', 'Лилия Кацкова', 'Катя Йорданова']","['4.25', '4.03', '4.38', '4.07']","В сборника са представени следните новели от Иво Андрич: Мостове, Усилена година, Олуячани, Ръзавките хълмове, Приказка за слона на Везира, Чудото в Олово, В килия N 115, Шега в Самсариния хан, Чашата, Труп, Змия, Бюфет ""Титаник"", Аска и вълкът, Лица, Гоя, Разговор с Гоя, Жената от слонова кост, Слепецът."
23282459,2147,"Razgovor sa Gojom, Bajron u Sintri, Simon Bolivar Oslobodilac",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411978812l/23282459._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411978812l/23282459._SY75_.jpg,,,,,Blic,false,42820253,1,19,22,6,0,5:2|4:1|3:2|2:1|1:0|total:6,,,,3.67,6,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
24234546,2147,O srpskim piscima,,9788607020812,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420048664l/24234546._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420048664l/24234546._SX50_.jpg,2014,,,srp,Prosveta,false,43820697,2,8,20,4,0,5:4|4:0|3:0|2:0|1:0|total:4,2014,,,5.00,3,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"Eseji Ive Andrića o srpskim piscima prvi put izlaze pred oči javnoti sakupljeni u jednoj knjizi, u izoru Zadužbine Ive Andrića. Tekstovi u ovom izboru objavljivani su u časopisima u periodu od 1914. do 1961. godine, one iste u kojoj je piscu dodeljena Nobelova nagrada za književnost."
14744331,2147,Zbrano delo,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338562247l/14744331._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338562247l/14744331._SY75_.jpg,,,,,,false,20393068,1,6,20,4,0,5:4|4:0|3:0|2:0|1:0|total:4,,,,5.00,4,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
23282460,2147,"U zindanu, Za logorovanja, Ispovijed, Rzavski bregovi, Noć u Alhambri, Prvi dan u radosnom gradu, Dan u Rimu",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411979042l/23282460._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411979042l/23282460._SX50_.jpg,,,,srp,Blic,false,42820254,1,11,19,5,0,5:3|4:0|3:1|2:0|1:1|total:5,,,,3.80,5,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
23550867,2147,Раждането на фашизма,,9789540906805,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415821499l/23550867._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1415821499l/23550867._SY75_.jpg,2012,,,bul,Захарий Стоянов,false,43150666,2,12,19,6,1,5:1|4:1|3:3|2:0|1:1|total:6,2012,,,3.17,4,1,"['2147', '4204548']","['Ivo Andrić', 'Иво Андрич']","['4.31', '4.03']",['825895'],['Светлозар Игов'],['3.91'],"Удивително точният анализ на генезиса и развитието, както и на политическата, социалната и социалнопсихологическата природа на фашизма у Андрич го правят съвременник и дори предтеча на някои модерни политически мислители, философи и социални психолози. В представянето на масите като инертни, ирационални стихии творчеството на Андрич може да бъде съпоставено с известните работи на такива мислители като Ортега-и-Гасет и Елиас Канети, така както със символната сила на представянето на света ненасилието и абсурда ""Прокълнатият двор"" на Андрич стои редом с ""Процесът"" и ""Замъкът"" на Кафка и ""Чужденецът"" и ""Чумата"" на Камю като емблематични за ХХ век творби."
27424640,2147,Most na Drini,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1966,,,slv,Državna založba Slovenije,false,74285454,1,11,19,4,1,5:3|4:1|3:0|2:0|1:0|total:4,,,,4.75,4,1,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
22827629,2147,Lirika,,9788686337504,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,2011,,,srp,Treći Trg,false,42381652,1,7,18,4,0,5:2|4:2|3:0|2:0|1:0|total:4,2011,1,1,4.50,4,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
22614127,2147,Bajron u Sintri,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404282518l/22614127._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1404282518l/22614127._SX50_.jpg,1981,,,srp,"SOUR „Svjetlost""",false,42109592,1,15,18,6,1,5:1|4:1|3:2|2:1|1:1|total:6,1981,1,1,3.00,6,1,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
29453372,2147,Το σπίτι στην άκρη της πόλης,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457454100l/29453372._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1457454100l/29453372._SY75_.jpg,2005,9,,gre,Καστανιώτης,false,49728002,1,8,18,4,0,5:2|4:2|3:0|2:0|1:0|total:4,,,,4.50,4,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],"Στα κείμενα που περιέχονται στην έκδοση αυτή, περιλαμβάνεται και το διήγημα που δίνει και τον τίτλο του βιβλίου, διήγημα που θα μπορούσε να χαρακτηριστεί ως το «κύκνειο άσμα» του συγγραφέα, αφού δημοσιεύτηκε μετά το θάνατό του. Χωρίς την έντονη παρουσία της Ιστορίας που διακρίνει τα περισσότερα έργα του μεγάλου νομπελίστα συγγραφέα, τα διηγήματα αυτής της συλλογής ξεχωρίζουν για την ευαισθησία τους και την έκδηλη συμπάθεια του Άντριτς προς τον άνθρωπο. Όπως άλλωστε παρατηρούσε ο διάσημος Αυστριακός συγγραφέας Πέτερ Χάντκε «όλοι θα έπρεπε να έχουν διαβάσει τον Ίβο Άντριτς. Είναι ένας μεγάλος συγγραφέας, μεγαλύτερος από τον Τόμας Μαν, γιατί την αφήγησή του υπαγορεύει το έλεος για τον άνθρωπο και ο καλλιτεχνικός ρυθμός, ενώ το έργο του Τόμας Μαν είναι μόνο καλλιτεχνικός ρυθμός»."
37917186,2147,Знаци край пътя,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515750597l/37917186._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1515750597l/37917186._SX50_.jpg,1978,,,bul,Христо Г. Данов,false,48591900,1,9,17,4,1,5:2|4:1|3:1|2:0|1:0|total:4,,,,4.25,4,1,"['2147', '4204548']","['Ivo Andrić', 'Иво Андрич']","['4.31', '4.03']",[],[],[],"Сборник с есета на Иво Андрич<br />Бонвал паша<br />Али паша<br />Баронът<br />Землемерът и Юлка<br />Цирк<br />Яков, приятелят от детинство<br />Разказ<br />Робиня<br />Два живота<br />Любов<br />Зуя<br /><br />Знаци край пътя (размисли, есета)"
24352776,2147,Zapisi o Goji,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420654044l/24352776._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1420654044l/24352776._SX50_.jpg,2011,,,srp,Službeni glasnik,false,43934188,1,11,17,4,0,5:2|4:1|3:1|2:0|1:0|total:4,2011,,,4.25,4,0,"['2147', '162595']","['Ivo Andrić', 'Francisco de Goya']","['4.31', '4.39']",[],[],[],"Андрићеве студије Гоја и Разговор са Гојом спадају у ред најважнијих размишљања о односу уметника и друштва у српској књижевности.<br /><br />„У једној од својих проницљивих формулација Андрић ставља сликару следеће речи у уста: ’Кад портретишем човека, ја му видим минуту рођења и самртни час. И тако су та два тренутка близу један другом, да не остаје, стварно, између њих места низашто, ни за један дах или покрет.’ У таквом тумачењу лика и бића Гоја прима на себе личну трагику живота. Ова истина, како је Андрић формулише осетивши је и сâм, јесте велико исходиште модерне уметности“<br /><br />Ото Бихаљи-Мерин<br /><br />У овој монографији су први пут код нас објављени комплетни Гојини Капричоси."
23282604,2147,"Na obali, Šala u Samsarinom hanu. Smrt u Sinanovoj tekiji, Autobiografija",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411983129l/23282604._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1411983129l/23282604._SX50_.jpg,,,,srp,Blic,false,42821208,1,12,17,5,0,5:1|4:1|3:2|2:1|1:0|total:5,,,,3.40,5,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
34661024,2147,Litigando con il mondo,,9788895538969,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490178684l/34661024._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1490178684l/34661024._SY75_.jpg,2012,,,ita,Zandonai Editore,false,55827317,1,12,16,5,2,5:0|4:2|3:2|2:1|1:0|total:5,,,,3.20,5,2,"['2147', '16611121']","['Ivo Andrić', 'Božidar Stanišić']","['4.31', '3.70']",['4759265'],['Alice Parmeggiani'],['3.71'],"Ambientati tra Sarajevo e Visegrad agli inizi del secolo scorso, i sette racconti di questa raccolta sono accomunati dalla giovane età dei loro protagonisti, invariabilmente chiamati a fare i conti con le difficoltà e i turbamenti della fase più cruciale dell'esistenza. E a confrontarsi per la prima volta con le evidenze di un mondo, quello degli adulti, che ancora non conoscono, e che si rivela loro alternando l'incanto della scoperta al dolore per i sogni infranti e le molte attese deluse. Sono proprio questi momenti fatali, momenti che spesso affidiamo, più o meno consapevolmente, ai più remoti anfratti della nostra memoria, a occupare il centro, a rappresentare la costante di questa narrazione intensa ed evocativa. Ed è la straordinaria sensibilità narrativa di Andric a farli riaffiorare nuovamente puri, come un distillato d'esperienza, e a suggerirci quanto importanti e necessari siano quei dilemmi, paure e battaglie che, mentre varcavamo la linea d'ombra che immette nell'età adulta, hanno portato ciascuno di noi, anche solo per un attimo, a litigare con il mondo."
17305575,2147,Fortellinger fra Bosnia,8256008849,9788256008841,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359531585l/17305575._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1359531585l/17305575._SY75_.jpg,1993,,,nor,Solum Forlag,false,23964426,1,8,16,4,0,5:0|4:4|3:0|2:0|1:0|total:4,1993,1,1,4.00,4,0,['2147'],['Ivo Andrić'],['4.31'],['6913486'],['Arne Gallis'],['4.00'],"=Bosnian Stories<br />Ivo Andric (1892-1975) fikk i 1961 Nobelprisen i litteratur, og regnes som den internasjonalt mest anerkjente jugoslaviske forfatter. En viktig del av hans forfatterskap er den store novelleproduksjonen. I dette utvalget presenteres vi for gripende, ofte tragiske menneskeskjebner i tidligere tiders Bosnia. Den livsudugelige storskryteren, den nyrike sigøyneren, den tyranniske, utspekulerte tyrkiske vesiren. I tillegg opptas temaer som overtroens makt over sinnene, og ikke minst den serbiske husmannens kamp mot den muslimske jordeieren."
8928546,2147,Joegoslavië : Verhalen van deze tijd,9029039744,9789029039741,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458505321l/8928546._SY160_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1458505321l/8928546._SY75_.jpg,1988,,,nl,Meulenhoff,false,13805038,1,12,15,4,1,5:1|4:2|3:0|2:1|1:0|total:4,1988,,,3.75,4,1,"['3359900', '2147', '5557916', '2904261', '366846', '2736291', '732000', '6342320', '127676', '2979885', '80824', '791681', '2887255', '205563', '5762798']","['Tom Eekman', 'Ivo Andrić', 'Ćamil Sijarić', 'Ivan Slamnig', 'Aleksandar Tišma', 'Dubravka Ugrešić', 'Veljko Barbieri', 'Vojislav V. Jovanovic', 'Danilo Kiš', 'Ranko Marinković', 'Milorad Pavić', 'Pavao Pavličić', 'Živojin Pavlović', 'Meša Selimović', 'Miroslav Josić Višnjić']","['4.04', '4.31', '4.04', '3.72', '4.21', '3.82', '3.74', '3.60', '4.13', '3.94', '4.07', '3.95', '4.18', '4.54', '4.25']",[],[],[],"In het Servokroatisch, de voornaamste taal van Joegoslavië, bestaat een literatuur die teruggaat tot de geschreven heiligenlevens in Servische kloosters en tot de Renaissance-dichters van de Dalmatische kuststeden. Lange perioden van oorlog en onderdrukking hebben de ontwikkeling dwarsgezeten, maar in de loop van de negentiende eeuw consolideerde zich, in Servië en Kroatië, Bosnië en Montenegro, een letterkunde met een eigen gezicht, zij het dan dat ze wel werd gestimuleerd door die in West- en Midden-Europa.<br />In onze eeuw is de vroegere achterstand ingelopen, en in culturele centra van Zagreb, Belgrado en Sarajevo reageert men snel op nieuwe literaire stromingen: Hemingway en Salinger, Borges en Márquez, de nouveau roman en het post-modernisme. Toch heeft deze literatuur iets geheel eigens. De meeste vooraanstaande vorm is vanouds de vertelling, oorspronkelijk een voortzetting van het mondelinge volksverhaal. Soms is in deze verhalen uit de laatste decennia de Joegoslavische realiteit, de couleur locale, sterk aanwezig, maar steeds meer schrijvers wenden zich tot een pseudo-realiteit, een droomwereld (Andrić), een legendarische verleden (Sijarić), of zij introduceren een fantasie-element in de werkelijkheid (Kiš). Een schijn van realisme, de geloofwaardige werkelijkheid wordt nog maar door weinigen nagestreefd (Tišma). Ook vertellingen die ogenschijnlijk de realiteit geen geweld aandoen (Slamnig) krijgen toch nog een mysterieuze draai. Maar deze literatuur is geenszins gedenationaliseerd: er zijn heel wat Joegoslavische landschappen, toestanden en karaktertrekken in weerspiegeld.<br />De bundel <i>Joegoslavië. Verhalen van deze tijd</i> brengt een aantal van de zeer vele begaafde verhalenschrijvers in het Servokroatisch, uit verschillende delen van het land en uit verschillende naoorlogse periodes: van de Nobelprijswinnaar Ivo Andrić tot rijpe auteurs als Danilo Kiš en Milorad Pavić en een aantal jongeren."
6696939,2147,Die verschlossene Tür: Erzählungen,3552052623,9783552052628,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547919135l/6696939._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1547919135l/6696939._SY75_.jpg,2003,,,ger,Zsolnay,false,6892611,1,9,15,4,0,5:1|4:1|3:2|2:0|1:0|total:4,2003,9,8,3.75,4,0,"['2147', '555715']","['Ivo Andrić', 'Karl-Markus Gauß']","['4.31', '3.76']",[],[],[],"Aus dem Serbokroatischen von Milo Dor, Reinhard Federman, Werner Creutziger und anderen. Herausgegeben und mit einem Nachwort versehen von Karl-Markus Gauß. Der weltweite Ruhm des Nobelpreisträgers Ivo Andric geht zurück auf die beiden großen Chroniken, die er während des Zweiten Weltkriegs schrieb: ""Brücke über die Drina"" und ""Wesire und Konsuln"". Weniger bekannt ist, dass Andric auch kürzere Prosatexte geschrieben hat, die in seiner Gegenwart, in der Ära der beiden Jugoslawien nach 1918 und nach 1945 spielen."
18263467,2147,Šta sanjam i šta mi se događa,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419752456l/18263467._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1419752456l/18263467._SX50_.jpg,1976,,,srp,Prosveta,false,25723111,2,15,15,3,0,5:3|4:0|3:0|2:0|1:0|total:3,1976,1,1,5.00,3,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
21912459,2147,"Noble Prize Library, Agnon, Andric",,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398650086l/21912459._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398650086l/21912459._SX50_.jpg,1971,,,eng,"Alexis Gregory, CRM Publishing",false,41210656,1,6,15,3,0,5:3|4:0|3:0|2:0|1:0|total:3,1971,1,1,5.00,3,0,"['174039', '2147']","['S.Y. Agnon', 'Ivo Andrić']","['3.95', '4.31']",[],[],[],
32732139,2147,Beseda Ive Andrića,,,TR,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png,1961,,,,TANJUG,false,53319942,1,4,14,3,0,5:2|4:1|3:0|2:0|1:0|total:3,,,,4.67,3,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
14744210,2147,Popotovanje Alije Džérzeleza; Most na Žepi,,,TR,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338558320l/14744210._SX98_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1338558320l/14744210._SX50_.jpg,,,,,,false,20392870,1,6,14,3,0,5:2|4:1|3:0|2:0|1:0|total:3,,,,4.67,3,0,['2147'],['Ivo Andrić'],['4.31'],[],[],[],
